element_in,element_in_cost,element_out,element_out_cost,entry,event,time
299,62,235,103,137053,37,2026-05-15T17:12:35.068107Z
21,72,157,61,137053,37,2026-05-15T17:12:35.067649Z
5,73,343,42,137053,37,2026-05-15T17:12:35.060116Z
329,60,450,80,137053,34,2026-04-24T15:27:46.576214Z
570,42,694,45,137053,34,2026-04-24T15:27:46.575986Z
1,60,567,39,137053,34,2026-04-24T15:27:46.575719Z
624,77,430,144,137053,34,2026-04-22T21:58:20.631348Z
596,72,249,77,137053,34,2026-04-22T21:58:20.631112Z
252,40,136,72,137053,34,2026-04-22T21:58:20.630912Z
381,140,235,105,137053,34,2026-04-22T21:58:20.630711Z
450,80,157,61,137053,34,2026-04-22T21:58:20.630520Z
387,71,84,54,137053,34,2026-04-22T21:58:20.630295Z
21,72,82,82,137053,34,2026-04-22T21:58:20.630067Z
568,51,411,50,137053,34,2026-04-22T21:58:20.629874Z
683,41,347,38,137053,34,2026-04-22T21:58:20.629685Z
694,45,343,43,137053,34,2026-04-22T21:58:20.629493Z
373,62,151,45,137053,34,2026-04-22T21:58:20.629295Z
5,71,72,51,137053,34,2026-04-22T21:58:20.629032Z
567,39,341,39,137053,34,2026-04-22T21:58:20.628827Z
670,48,139,45,137053,34,2026-04-22T21:58:20.628564Z
249,77,624,76,137053,33,2026-04-18T09:44:32.303334Z
624,76,749,44,137053,32,2026-04-09T21:54:51.583789Z
157,61,517,54,137053,32,2026-04-09T21:54:51.583496Z
235,106,387,68,137053,32,2026-04-09T21:54:51.583283Z
84,54,329,60,137053,32,2026-04-09T21:54:51.582953Z
82,82,83,59,137053,32,2026-04-09T21:54:51.582671Z
347,38,473,53,137053,32,2026-04-09T21:54:51.582472Z
343,43,373,61,137053,32,2026-04-09T21:54:51.582268Z
151,45,317,45,137053,32,2026-04-09T21:54:51.582050Z
411,50,291,57,137053,32,2026-04-09T21:54:51.581752Z
72,51,5,69,137053,32,2026-04-09T21:54:51.581506Z
341,39,470,40,137053,32,2026-04-09T21:54:51.581261Z
139,45,1,58,137053,32,2026-04-09T21:54:51.580867Z
430,144,661,92,137053,32,2026-04-04T23:02:17.228523Z
661,92,430,144,137053,31,2026-03-20T18:27:09.173357Z
473,53,8,63,137053,31,2026-03-20T18:27:09.168158Z
291,57,106,49,137053,29,2026-03-03T17:57:54.439066Z
