season_name,total_points,rank
2006/07,1682,285815
2007/08,2008,162403
2008/09,1747,399198
2009/10,2117,178888
2010/11,1960,147486
2011/12,2100,41354
2012/13,2095,70073
2013/14,2159,423941
2014/15,1962,327577
2015/16,2106,204868
2016/17,2186,82743
2017/18,2225,80462
2018/19,2331,32772
2019/20,2325,26563
2020/21,2329,255524
2021/22,2631,8659
2022/23,2581,23807
2023/24,2409,324576
2024/25,2535,59913
