season_name,total_points,rank
2014/15,1642,1906833
2015/16,1860,1466367
2016/17,2059,364596
2017/18,2128,356426
2018/19,2021,1637784
2019/20,2099,919402
2020/21,2317,296425
2021/22,2273,783943
2022/23,2357,985078
2023/24,2339,717668
2024/25,2370,798894
