event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,4202350,3932974,45,0,1000,0,0,6
2,53,109,4480945,4618736,3634170,45,0,1000,0,0,4
3,54,163,3415922,3475738,2738279,35,14,999,2,0,5
4,74,237,2382655,2471462,1848585,25,0,999,0,0,8
5,86,323,780,833,122541,1,0,1001,0,0,0
6,86,409,103449,107865,21031,1,2,1004,2,0,8
7,71,480,3128025,3221481,28069,30,2,1009,0,0,7
8,81,561,535512,558660,12132,5,2,1016,0,0,12
9,45,606,6387090,6421937,22089,55,17,1016,2,0,4
10,87,693,592819,608580,11183,5,20,1020,2,0,9
11,34,727,8130985,8331422,18769,70,20,1022,0,0,4
12,62,789,460006,485556,5543,5,20,1024,0,0,4
13,56,845,680979,688913,2580,10,6,1022,2,0,7
14,79,924,1098348,1161938,1604,10,6,1023,0,0,4
15,52,976,5080411,5096367,2529,45,3,1023,3,0,7
16,84,1060,763918,774487,1755,10,6,1027,3,0,9
17,71,1131,5492496,5591542,4143,45,6,1031,0,0,10
18,62,1193,775510,820810,1541,10,6,1030,0,0,15
19,51,1244,2143374,2152600,793,20,1,1026,3,0,2
20,59,1303,1344039,1372821,569,15,12,1028,1,0,6
21,59,1362,2751854,2803410,517,25,2,1028,1,0,13
22,43,1405,4905290,4966394,533,40,17,1028,1,0,9
23,43,1448,6435897,6650811,484,55,17,1029,0,0,10
24,72,1520,1101223,1122735,317,10,4,1026,1,0,12
25,63,1583,4806831,4979555,607,40,4,1027,0,0,3
26,75,1658,1658864,1666326,463,15,19,1027,3,0,8
27,53,1711,3047749,3086106,328,25,14,1029,1,0,17
28,84,1795,411604,433455,202,5,14,1035,0,0,3
29,71,1866,2253794,2280217,148,20,1,1038,1,0,10
30,69,1935,169837,184552,71,5,1,1042,0,0,10
31,72,2007,191150,192414,39,5,78,1038,4,0,5
32,64,2071,1256408,1343227,22,10,78,1043,0,0,9
33,99,2170,1092029,1120379,70,10,78,1038,0,0,36
34,59,2229,1148260,1154812,83,10,11,1037,1,0,7
35,66,2295,1303648,1394909,38,15,20,1033,0,0,6
36,80,2375,3236742,3267039,52,25,13,1038,1,0,0
37,26,2401,5334106,5512020,50,45,13,1039,0,0,8
