h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.901645,2.67586,0.901645,1.93258,"{'att': 211, 'def': 21}","{'att': 304, 'def': 15}",4,12,2,3,0.31,l,2025-08-17 17:30:00,0,0,1,0,-1.030935
h,0.833075,1.32944,0.833075,1.32944,"{'att': 87, 'def': 24}","{'att': 303, 'def': 23}",4,4,1,2,0.8265,l,2025-08-25 19:30:00,0,0,1,0,-0.49636499999999995
a,1.62032,2.00908,1.62032,2.00908,"{'att': 271, 'def': 19}","{'att': 189, 'def': 20}",6,9,2,0,1.0413,w,2025-08-30 17:30:00,1,0,0,3,-0.38876
h,0.346397,0.781151,0.346397,0.781151,"{'att': 218, 'def': 40}","{'att': 178, 'def': 28}",5,1,2,2,0.7806,d,2025-09-12 19:00:00,0,1,0,1,-0.43475400000000003
a,0.891992,0.910257,0.891992,0.166979,"{'att': 196, 'def': 25}","{'att': 255, 'def': 32}",4,4,2,1,1.2405,w,2025-09-20 16:30:00,1,0,0,3,0.725013
h,0.83617,2.40523,0.83617,2.40523,"{'att': 174, 'def': 31}","{'att': 362, 'def': 34}",9,6,1,2,0.3876,l,2025-09-23 19:30:00,0,0,1,0,-1.56906
a,0.579597,1.89093,0.579597,1.89093,"{'att': 302, 'def': 21}","{'att': 153, 'def': 15}",6,8,1,0,0.41759999999999997,w,2025-09-28 12:00:00,1,0,0,3,-1.3113329999999999
h,2.89414,2.4823,2.15086,1.73902,"{'att': 237, 'def': 25}","{'att': 157, 'def': 21}",5,10,4,1,1.6833,w,2025-10-05 14:15:00,1,0,0,3,0.4118400000000002
h,1.25884,1.95555,1.25884,1.95555,"{'att': 152, 'def': 23}","{'att': 242, 'def': 22}",4,2,1,3,0.8509,l,2025-10-18 12:00:00,0,0,1,0,-0.6967099999999999
a,0.247146,1.64382,0.247146,0.900547,"{'att': 152, 'def': 19}","{'att': 239, 'def': 38}",5,3,1,2,0.2359,l,2025-10-24 19:00:00,0,0,1,0,-0.653401
a,0.376887,2.98632,0.376887,2.24305,"{'att': 274, 'def': 22}","{'att': 344, 'def': 24}",2,13,0,3,0.0901,l,2025-11-01 15:15:00,0,0,1,0,-1.8661630000000002
h,1.22271,0.967352,0.479437,0.967352,"{'att': 186, 'def': 25}","{'att': 183, 'def': 25}",5,6,1,0,1.5808,w,2025-11-08 15:15:00,1,0,0,3,-0.487915
a,1.80002,1.16625,1.80002,1.16625,"{'att': 100, 'def': 15}","{'att': 283, 'def': 32}",10,3,1,2,1.8208999999999997,l,2025-11-24 20:00:00,0,0,1,0,0.63377
h,0.735196,1.17861,0.735196,1.17861,"{'att': 93, 'def': 22}","{'att': 215, 'def': 26}",3,4,0,2,0.9448000000000001,l,2025-11-30 15:15:00,0,0,1,0,-0.443414
a,0.635478,1.23901,0.635478,1.23901,"{'att': 243, 'def': 30}","{'att': 265, 'def': 24}",1,2,1,1,0.8225,d,2025-12-07 15:15:00,0,1,0,1,-0.603532
h,2.31899,0.416975,2.31899,0.416975,"{'att': 193, 'def': 17}","{'att': 269, 'def': 25}",4,0,4,0,2.6746000000000003,w,2025-12-14 13:00:00,1,0,0,3,1.902015
a,1.51418,4.00139,1.51418,3.25811,"{'att': 296, 'def': 24}","{'att': 292, 'def': 23}",9,10,0,2,0.22,l,2025-12-20 20:00:00,0,0,1,0,-1.7439299999999998
h,1.66562,1.65102,0.8268,1.65102,"{'att': 166, 'def': 21}","{'att': 281, 'def': 19}",7,0,0,3,1.3661,l,2026-01-04 13:00:00,0,0,1,0,-0.82422
h,0.262521,2.07629,0.262521,1.33301,"{'att': 197, 'def': 27}","{'att': 267, 'def': 15}",5,3,0,1,0.1315,l,2026-01-12 20:00:00,0,0,1,0,-1.070489
a,2.4961,1.48075,1.75282,1.48075,"{'att': 156, 'def': 33}","{'att': 175, 'def': 25}",10,8,2,2,2.165,d,2026-01-19 20:00:00,0,1,0,1,0.27207000000000003
h,1.43055,1.91259,0.687269,1.91259,"{'att': 152, 'def': 29}","{'att': 245, 'def': 25}",4,11,2,1,0.976,w,2026-01-24 17:30:00,1,0,0,3,-1.225321
a,1.24318,3.04346,1.24318,2.30018,"{'att': 123, 'def': 22}","{'att': 306, 'def': 33}",7,5,1,4,0.3039,l,2026-02-02 20:00:00,0,0,1,0,-1.0570000000000002
h,0.958247,2.60199,0.958247,1.85871,"{'att': 252, 'def': 21}","{'att': 221, 'def': 28}",7,9,1,1,0.34620000000000006,d,2026-02-08 15:15:00,0,1,0,1,-0.9004630000000001
h,0.354256,1.38983,0.354256,1.38983,"{'att': 274, 'def': 23}","{'att': 88, 'def': 18}",3,6,1,1,0.4999,d,2026-02-14 17:30:00,0,1,0,1,-1.035574
a,0.283172,0.250539,0.283172,0.250539,"{'att': 95, 'def': 32}","{'att': 344, 'def': 9}",3,1,1,0,1.2283,w,2026-02-22 13:00:00,1,0,0,3,0.03263299999999997
a,0.656164,1.48441,0.656164,1.48441,"{'att': 294, 'def': 18}","{'att': 341, 'def': 26}",9,3,2,2,0.6238999999999999,d,2026-03-01 17:30:00,0,1,0,1,-0.828246
h,1.14573,0.211673,1.14573,0.211673,"{'att': 252, 'def': 24}","{'att': 144, 'def': 28}",0,1,1,1,2.2827,d,2026-03-08 17:30:00,0,1,0,1,0.9340569999999999
a,1.04304,3.8639,1.04304,2.37734,"{'att': 437, 'def': 25}","{'att': 239, 'def': 24}",7,6,2,5,0.11859999999999998,l,2026-03-15 15:15:00,0,0,1,0,-1.3342999999999998
h,0.505411,1.7133,0.505411,1.7133,"{'att': 210, 'def': 25}","{'att': 272, 'def': 13}",4,6,0,2,0.4315,l,2026-03-21 20:00:00,0,0,1,0,-1.207889
a,0.840736,0.785105,0.840736,0.785105,"{'att': 296, 'def': 21}","{'att': 82, 'def': 10}",4,3,0,1,1.329,l,2026-04-05 16:30:00,0,0,1,0,0.055630999999999986
h,1.6578,0.855474,0.91452,0.855474,"{'att': 347, 'def': 17}","{'att': 110, 'def': 15}",6,6,2,1,2.0634,w,2026-04-11 19:00:00,1,0,0,3,0.05904600000000004
a,0.444478,1.2081,0.444478,1.2081,"{'att': 192, 'def': 20}","{'att': 260, 'def': 27}",3,4,0,2,0.5891,l,2026-04-23 17:00:00,0,0,1,0,-0.763622
a,0.553816,2.14254,0.553816,2.14254,"{'att': 282, 'def': 20}","{'att': 143, 'def': 14}",3,5,1,2,0.30110000000000003,l,2026-04-26 16:30:00,0,0,1,0,-1.588724
h,1.32018,0.166837,1.32018,0.166837,"{'att': 297, 'def': 31}","{'att': 198, 'def': 17}",5,4,1,0,2.3697000000000004,w,2026-05-04 19:00:00,1,0,0,3,1.153343
h,1.41747,0.402373,1.41747,0.402373,"{'att': 96, 'def': 29}","{'att': 231, 'def': 24}",7,4,2,1,2.2488,w,2026-05-09 14:15:00,1,0,0,3,1.015097
a,0.917489,0.952333,0.917489,0.952333,"{'att': 324, 'def': 18}","{'att': 196, 'def': 18}",10,8,3,2,1.2382,w,2026-05-13 17:00:00,1,0,0,3,-0.034843999999999986
