season_name,total_points,rank
2015/16,1956,892522
2018/19,2051,1307498
2019/20,2250,134672
2020/21,2294,388663
2021/22,2624,10495
2022/23,2530,94562
2023/24,2580,8019
2024/25,2591,13221
