event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,60,60,2856515,2929513,2856514,35,0,1000,0,0,5
2,41,101,8215084,8244164,5333665,80,0,1001,0,0,13
3,50,151,4844867,4867365,4733955,45,2,1003,2,0,8
4,72,223,3072058,3093249,3514500,30,1,1004,1,0,14
5,46,269,4245335,4295381,3208262,40,1,1007,0,0,16
6,75,344,610365,619191,1496076,10,13,1004,2,0,2
7,75,419,2210408,2230365,1183752,20,5,1005,1,0,7
8,81,500,535512,543677,638601,5,5,1008,0,0,17
9,36,536,9958762,9971857,1071131,85,0,1007,2,0,6
10,94,630,125805,128360,477273,5,0,1010,0,0,6
11,50,680,1427347,1451159,315261,15,0,1011,0,0,8
12,56,736,1027757,1039867,169549,10,0,1013,0,0,3
13,87,823,1927,2081,13267,1,0,1013,0,0,4
14,76,899,1818074,1818927,10421,15,1,1010,4,0,18
15,70,969,805565,811383,4115,10,5,1016,1,0,6
16,88,1057,439850,442619,2091,5,4,1014,0,0,4
17,78,1135,3518030,3541481,3111,30,4,1020,0,0,9
18,52,1187,3156019,3158693,2377,30,12,1020,4,0,0
19,43,1230,5090024,5113986,2175,45,8,1021,1,0,2
20,61,1291,964977,982690,1369,10,8,1020,0,0,0
21,48,1339,6444874,6490984,2500,55,8,1018,0,0,2
22,51,1390,2009448,2015895,1430,20,0,1015,2,0,16
23,29,1419,11889415,11893323,3155,95,0,1016,2,0,6
24,79,1498,326631,330472,1407,5,15,1014,1,0,0
25,62,1560,5199384,5245378,2537,45,15,1020,0,0,4
26,80,1640,759747,772364,1420,10,15,1024,0,0,3
27,39,1679,9322996,9383885,2325,75,15,1024,0,0,6
28,74,1753,1642194,1653028,2508,15,5,1023,2,0,8
29,60,1813,4695206,4731461,3029,40,5,1025,0,0,21
30,57,1870,1540053,1554838,3110,15,1,1027,1,0,22
31,60,1930,1565078,1576735,3096,15,17,1021,2,0,2
32,70,2000,512082,527412,1756,5,0,1013,0,0,11
33,134,2134,42342,52355,664,1,20,1015,1,0,0
34,57,2191,1327992,1354651,777,15,20,1015,0,0,8
35,56,2247,4509395,4517320,786,35,41,1016,2,0,9
36,89,2336,1410530,1421593,533,15,47,1022,2,0,17
37,29,2365,4622469,4630971,463,40,0,1023,2,0,5
