event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4227095,4223898,45,0,1000,0,0,4
2,50,105,5479611,5481009,4488328,55,0,1001,0,0,12
3,54,159,3339053,3339462,3343333,30,39,1003,1,0,4
4,63,222,6184835,6185152,3646879,55,3,1004,2,0,10
5,66,288,160173,160620,1405364,5,3,1004,0,0,0
6,62,350,2492011,2492224,1173711,25,28,1002,2,0,7
7,80,430,1123364,1124272,734791,10,2,1001,0,0,15
8,82,512,465358,465767,356577,5,2,1012,0,0,29
9,47,559,5412326,5412874,404103,45,2,1015,0,0,8
10,81,640,1388084,1388480,296619,15,2,1020,0,0,7
11,48,688,2168018,2168094,212432,20,4,1022,3,0,11
12,64,752,345331,345402,70147,5,4,1027,0,0,6
13,61,813,327753,328421,25735,5,4,1030,0,0,2
14,73,886,2521867,2521952,23901,25,6,1030,3,0,3
15,56,942,3566299,3567150,24133,30,12,1035,1,0,7
16,78,1020,1575399,1575831,24810,15,0,1038,5,0,10
17,79,1099,3378201,3378676,29600,30,3,1040,1,0,15
18,55,1154,2155310,2155491,19361,20,14,1042,1,0,11
19,50,1200,2409063,2409298,14718,20,0,1037,2,4,13
20,51,1251,3155976,3156492,16282,25,7,1041,1,0,4
21,52,1303,5204532,5205132,20661,45,3,1038,1,0,5
22,44,1347,4442529,4443189,18266,35,18,1037,1,0,7
23,53,1400,2728997,2729347,10056,25,27,1036,1,0,6
24,73,1473,861867,862323,6383,10,1,1037,0,0,4
25,91,1564,84667,84762,2014,1,1,1045,0,0,12
26,78,1642,1000761,1001080,1259,10,1,1050,0,0,10
27,45,1687,6629336,6629625,1495,55,11,1050,2,0,13
28,67,1754,3020199,3020553,2419,25,31,1050,2,0,2
29,65,1819,3415204,3415822,2228,30,31,1049,0,0,0
30,82,1901,9242,9246,566,1,0,1048,2,0,0
31,68,1969,430917,431159,363,5,1,1050,1,0,0
32,64,2033,1256408,1257013,286,10,1,1050,0,0,7
33,92,2125,1619910,1620408,1084,15,1,1047,0,0,33
34,69,2194,320790,320850,682,5,1,1042,2,0,0
35,49,2243,7353102,7353437,992,60,2,1046,1,0,8
36,84,2327,2314387,2314808,900,20,11,1043,1,0,4
37,25,2352,5980182,5980892,928,50,1,1043,1,0,12
