event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,806523,728920,10,0,1000,0,0,17
2,60,132,2518526,2583973,526327,25,0,1001,0,0,6
3,56,188,2717662,2766661,398768,25,29,1007,1,0,19
4,91,279,171632,180875,69058,5,29,1009,0,0,10
5,48,327,3437485,3558140,84763,30,29,1013,0,0,9
6,68,395,1525913,1535020,73090,15,8,1015,3,0,19
7,89,484,246945,259864,19893,5,8,1019,0,0,4
8,69,553,2471721,2498895,24457,25,5,1024,2,0,11
9,47,600,5623980,5664140,35069,50,0,1026,1,0,18
10,60,660,8075821,8162515,102580,70,0,1027,0,0,12
11,63,723,167576,170916,25553,5,1,1026,2,0,14
12,56,779,1103137,1125770,12014,10,2,1028,1,0,13
13,48,827,1704297,1730798,10341,15,22,1031,1,0,11
14,79,906,1189370,1215494,6399,10,12,1032,1,0,11
15,58,964,2968900,3010220,5848,25,17,1035,1,0,17
16,85,1049,698978,720648,3939,10,1,1037,5,0,10
17,100,1149,327181,334037,1160,5,0,1039,0,0,6
18,72,1221,170277,173264,184,5,4,1041,1,0,0
19,32,1253,10049517,10181430,404,80,4,1043,0,0,7
20,53,1306,2653259,2674093,462,25,1,1037,2,0,1
21,50,1356,5961038,5999798,815,50,7,1036,1,0,5
22,42,1398,5070408,5218273,838,40,7,1036,0,0,11
23,43,1441,6435897,6600295,770,55,7,1036,0,0,15
24,80,1521,285336,289125,305,5,48,1030,3,0,3
25,76,1597,1070984,1097192,256,10,27,1030,1,0,6
26,61,1658,5471086,5595131,463,45,27,1035,0,0,6
27,35,1693,10972915,11087357,1039,90,27,1040,0,0,6
28,98,1791,21294,21987,266,1,43,1036,3,0,2
29,48,1839,8337545,8357250,741,65,29,1040,1,0,6
30,58,1897,1332643,1360755,717,15,11,1041,1,0,24
31,57,1954,2113448,2133384,863,20,21,1041,1,0,0
32,66,2020,1048275,1065752,589,10,33,1039,1,0,7
33,96,2116,1298048,1332332,1787,15,4,1026,0,0,4
34,67,2183,383348,412852,1228,5,4,1026,0,0,7
35,59,2242,3095859,3228500,1025,25,4,1028,0,0,9
36,98,2340,408659,419584,440,5,3,1029,2,0,10
37,18,2358,8650158,8680096,664,70,5,1032,1,0,11
