name,time,event
3xc,2025-09-27T09:31:20.196273Z,6
wildcard,2025-10-06T11:39:08.523520Z,8
freehit,2025-11-23T19:08:22.037110Z,13
bboost,2025-12-15T23:55:30.226201Z,17
3xc,2026-02-10T13:43:38.426457Z,26
wildcard,2026-03-20T21:44:33.541902Z,32
bboost,2026-04-13T11:28:18.308740Z,33
freehit,2026-04-21T13:33:48.036287Z,34
