season_name,total_points,rank
2013/14,2184,341839
2014/15,2182,13330
2015/16,2084,274940
2016/17,2168,106114
2017/18,2124,373537
2018/19,2411,5052
2019/20,2247,141950
2020/21,2472,17645
2021/22,2610,14929
2022/23,2521,115871
2023/24,2498,80071
2024/25,2324,1241516
