event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,74,74,544391,629988,544391,10,0,1000,0,0,5
2,51,125,5148179,5287489,1083964,50,0,1000,0,0,12
3,54,179,3195771,3301935,883956,30,0,1003,0,0,14
4,89,268,296570,299322,207833,5,8,1005,3,0,11
5,45,313,4672249,4861556,283587,40,8,1010,0,0,11
6,44,357,5987712,6066018,839999,55,8,1009,0,0,1
7,76,433,2069527,2082506,645987,20,6,1007,3,0,11
8,87,520,235273,243012,236813,5,3,1013,1,0,0
9,51,571,4149593,4285736,222143,35,3,1015,0,0,6
10,91,662,276417,284496,93606,5,5,1018,2,0,14
11,63,725,160260,167027,22530,5,16,1022,1,0,9
12,53,778,1584099,1619082,13186,15,17,1026,1,0,5
13,39,817,4322114,4386073,20845,35,27,1027,1,0,7
14,71,888,2984279,3040536,21775,25,9,1027,1,0,6
15,63,951,1686905,1756275,14028,15,2,1021,0,0,10
16,97,1048,117136,124556,4227,1,7,1027,5,0,6
17,100,1148,327181,335672,1264,5,7,1037,0,0,6
18,48,1196,4624993,4673618,1316,40,4,1037,2,0,1
19,36,1232,8233782,8472099,1923,70,4,1039,0,0,13
20,70,1302,244771,264599,624,5,4,1039,0,0,5
21,43,1345,8218765,8391425,1698,65,4,1037,0,0,6
22,39,1384,6637718,6863959,2133,55,4,1036,0,0,6
23,39,1423,8322405,8544522,2465,70,4,1036,0,0,12
24,61,1484,4234788,4238422,3441,35,22,1036,5,0,3
25,67,1551,3521813,3583120,4374,30,2,1041,1,0,14
26,64,1615,4411846,4575814,5834,35,2,1042,0,0,6
27,46,1661,6110395,6151565,6592,50,1,1040,2,0,12
28,79,1740,905766,928415,5313,10,6,1038,1,0,1
29,74,1814,1710543,1733707,2940,15,3,1035,1,0,2
30,54,1868,2129170,2252404,3540,20,3,1035,0,0,6
31,68,1936,439864,452438,2321,5,7,1034,2,0,2
32,58,1994,2553534,2753547,2436,20,3,1025,0,0,13
33,134,2128,42342,59941,942,1,31,1026,1,0,0
34,60,2188,937427,1004603,934,10,31,1026,0,0,10
35,56,2244,4156291,4379038,925,35,31,1028,0,0,16
36,76,2320,4279762,4307801,1232,35,27,1032,2,0,17
37,32,2352,3658329,3696926,911,30,5,1033,1,0,4
