event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,77,77,340882,367797,340882,5,10,1000,0,0,0
2,57,134,3290679,3339605,418160,35,10,1000,0,0,8
3,81,215,41431,42217,15429,1,15,1003,1,0,4
4,73,288,2649081,2698576,25815,25,1,1005,0,0,19
5,45,333,4672249,4756790,47728,40,1,1011,0,0,10
6,66,399,1807180,1822995,51590,20,16,1013,2,0,5
7,95,494,70292,72802,7814,1,16,1014,0,0,6
8,79,573,763272,771009,4098,10,4,1015,2,0,8
9,53,626,3731919,3757312,4002,35,9,1018,1,0,21
10,76,702,2741679,2775411,5339,25,9,1023,1,0,7
11,40,742,5307799,5358615,5811,45,6,1025,1,0,7
12,59,801,749256,759988,1985,10,17,1027,1,0,1
13,31,832,7803266,7839615,7087,65,29,1026,1,0,6
14,70,902,3279359,3314602,8264,30,34,1028,1,0,13
15,57,959,3257301,3288789,8071,30,9,1028,1,0,16
16,79,1038,1417025,1439878,8116,15,12,1029,5,0,6
17,72,1110,5359620,5382693,15794,45,14,1034,1,0,12
18,37,1147,9492296,9517294,28708,80,2,1034,1,0,9
19,48,1195,3020828,3044621,19424,25,5,1034,1,0,6
20,61,1256,1045642,1060533,12175,10,13,1031,1,0,10
21,61,1313,2228159,2247878,12036,20,2,1032,2,4,6
22,65,1378,242450,243345,3188,5,0,1033,1,0,12
23,44,1422,6294416,6331870,2727,50,9,1038,1,0,3
24,54,1476,6950395,6975437,5458,55,14,1043,1,0,19
25,93,1569,65834,67306,1494,1,7,1042,1,0,6
26,101,1670,19072,19599,227,1,4,1045,1,0,9
27,44,1714,7080717,7121102,286,60,0,1045,1,0,16
28,58,1772,5255683,5274141,847,45,13,1047,1,0,3
29,89,1861,259522,262932,203,5,14,1045,1,0,5
30,64,1925,451442,472749,141,5,14,1047,0,0,13
31,57,1982,2138441,2156294,190,20,63,1045,2,0,3
32,41,2023,8411983,8487102,510,70,18,1039,0,0,13
33,135,2158,29499,30556,160,1,42,1037,1,0,0
34,61,2219,834897,868452,159,10,42,1038,0,0,22
35,57,2276,3783510,3877761,157,30,42,1039,0,0,16
36,75,2351,4511533,4528738,226,35,44,1041,1,0,16
37,26,2377,5645369,5657357,241,45,1,1041,2,0,18
