season_name,total_points,rank
2006/07,1987,7768
2007/08,2350,65
2008/09,1923,73738
2009/10,2259,35254
2010/11,2056,31832
2011/12,1994,176851
2012/13,2020,179973
2013/14,2152,448544
2014/15,2087,65435
2015/16,2125,156444
2016/17,1847,1513281
2017/18,2214,97546
2018/19,2213,227236
2019/20,2156,516667
2020/21,2349,195544
2021/22,2393,328310
2022/23,2487,213368
2023/24,2508,63826
2024/25,2298,1528321
