name,time,event
3xc,2025-09-24T19:05:57.710000Z,6
wildcard,2025-11-12T07:52:02.033477Z,12
bboost,2025-12-01T04:17:06.111038Z,14
freehit,2025-12-26T21:19:57.687974Z,19
wildcard,2026-04-08T20:05:10.803416Z,32
bboost,2026-04-11T22:08:41.214515Z,33
freehit,2026-04-18T23:49:16.829051Z,34
3xc,2026-05-01T19:31:08.214145Z,36
