season_name,total_points,rank
2011/12,2000,164969
2014/15,1510,2513695
2015/16,1837,1590599
2016/17,1763,2077971
2017/18,1910,1930629
2019/20,1980,2118372
2020/21,2201,901985
2021/22,1997,2818195
2022/23,2126,3645981
2023/24,2314,909780
2024/25,2012,5365887
