event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,75,75,468092,532171,468092,5,0,1000,0,0,14
2,64,139,1689386,1747704,225637,20,0,1001,0,0,8
3,56,195,2787549,2837977,197978,25,12,1006,2,0,20
4,84,279,660525,679879,72040,10,16,1011,1,0,17
5,55,334,1340381,1419238,44446,15,16,1018,0,0,8
6,59,393,3151813,3181979,87815,30,13,1020,2,0,10
7,79,472,1376025,1414749,56404,15,12,1023,1,0,6
8,91,563,123117,127149,10707,5,5,1031,1,0,0
9,75,638,187528,200725,1326,5,5,1031,0,0,5
10,94,732,138967,145415,353,5,1,1034,1,0,17
11,39,771,5921317,5966258,431,50,26,1038,2,0,6
12,44,815,3974765,4033116,627,35,31,1037,1,0,2
13,60,875,374095,398657,195,5,31,1038,0,0,5
14,90,965,205479,212352,36,5,15,1037,1,0,11
15,55,1020,3890968,3945434,70,35,11,1039,1,0,16
16,94,1114,178589,182347,20,5,9,1032,0,0,4
17,88,1202,1523820,1547828,16,15,1,1041,2,0,4
18,63,1265,758265,765131,8,10,1,1044,3,0,21
19,29,1294,11320506,11339804,17,90,1,1047,2,0,3
20,41,1335,6326414,6484149,56,50,1,1048,0,0,3
21,56,1391,3739456,3790297,68,30,18,1045,1,0,18
22,51,1442,2009448,2025455,42,20,1,1043,2,0,11
23,46,1488,5376794,5432559,26,45,2,1042,1,0,25
24,64,1552,2865989,2975517,40,25,7,1034,0,0,7
25,70,1622,2320236,2440498,38,20,7,1039,0,0,2
26,95,1717,69321,71100,7,1,0,1044,2,0,0
27,47,1764,5195045,5396182,6,45,0,1047,0,0,7
28,80,1844,816705,835306,6,10,5,1047,2,0,3
29,64,1908,3832384,3861380,7,30,59,1046,1,0,4
30,44,1952,5715874,5904218,22,45,59,1050,0,0,23
31,52,2004,3147200,3167394,47,25,67,1047,1,0,0
32,55,2059,3494686,3676938,67,30,67,1051,0,0,6
33,99,2158,1092029,1119133,155,10,67,1044,0,0,23
34,59,2217,1167006,1174259,181,10,80,1036,3,0,0
35,51,2268,6517132,6551732,246,55,97,1039,1,0,5
36,92,2360,955950,977087,133,10,22,1037,1,0,0
37,46,2406,935674,982024,39,10,22,1035,0,0,11
