id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
5273,Kerem Demirbay,28,2188,6,4.123179346323013,8,7.029915550723672,51,60,4,0,M S,Hoffenheim,6,4.123179346323013,13.096707304939628,7.276779232546687
40,Stefan Bell,31,2744,5,2.497504508122802,1,2.14598938729614,24,14,9,1,D S,Mainz 05,5,2.497504508122802,3.4879284761846066,2.5916246827691793
44,Pablo De Blasis,31,1654,5,4.066917764954269,4,4.363516764715314,35,32,5,0,F M S,Mainz 05,4,3.3091412847861648,7.308921691030264,2.4957107324153185
47,Yoshinori Muto,19,1010,5,4.1504186019301414,0,0.5898167099803686,18,7,3,0,F S,Mainz 05,5,4.1504186019301414,3.9761866312474012,0.5444523077458143
48,Jhon Córdoba,29,2365,5,8.38351777754724,3,1.969898303039372,59,18,8,1,F S,Mainz 05,5,8.38351777754724,11.159951269626617,3.0077793542295694
110,Theodor Gebre Selassie,30,2340,5,3.540634580887854,2,1.5138424038887024,27,18,4,0,D M S,Werder Bremen,5,3.540634580887854,7.1487426813691854,4.4595548417419195
170,Nicolai Müller,25,1904,5,5.566494703292847,6,2.655383275821805,43,28,4,0,M S,Hamburger SV,5,5.566494703292847,10.31001959554851,4.442930804565549
171,Michael Gregoritsch,30,1306,5,4.9869061429053545,1,1.2617354933172464,52,9,4,0,F M S,Hamburger SV,5,4.9869061429053545,6.820508126169443,2.470605163834989
216,Branimir Hrgota,28,1761,5,7.43763299100101,1,2.886990074068308,38,16,2,0,F M S,Eintracht Frankfurt,5,7.43763299100101,12.296701416373253,3.9424909725785255
224,Thomas Müller,29,2266,5,8.444377298466861,12,10.139085609465837,65,60,0,0,F M S,Bayern Munich,5,8.444377298466861,22.238704316318035,8.056114802137017
239,Pascal Groß,33,2734,5,5.676125586032867,4,7.707257429137826,51,98,5,0,F M S,Ingolstadt,2,3.4027959629893303,10.090607372112572,5.5454715471714735
310,Lukasz Piszczek,25,2033,5,2.6324572237208486,1,2.149531885050237,19,18,1,0,D M S,Borussia Dortmund,5,2.6324572237208486,12.80479983240366,10.11860617250204
329,Franck Ribéry,22,1245,5,2.896469824016094,11,5.291484766639769,21,49,2,0,F M S,Bayern Munich,5,2.896469824016094,13.271176755428314,7.569902803748846
335,Leon Goretzka,30,2570,5,4.402244385331869,3,3.2980474084615707,51,34,2,0,M,Schalke 04,5,4.402244385331869,11.584346561692655,4.791746007278562
356,Alexander Meier,21,1399,5,6.101357277482748,2,1.4745034836232662,43,11,1,0,F M S,Eintracht Frankfurt,5,4.585799302905798,5.265117332339287,1.441727377474308
914,Nabil Bentaleb,32,2555,5,2.779958724975586,5,3.4045264907181263,42,31,12,0,M S,Schalke 04,4,2.022182220593095,12.869526028633118,9.234733303077519
5224,Bobby Wood,28,2083,5,5.8150503393262625,2,2.8256660234183073,39,25,1,1,F M S,Hamburger SV,5,5.8150503393262625,9.85510715097189,2.6078757364302874
5250,Yussuf Poulsen,29,2087,5,6.421103524044156,4,3.295330986380577,47,26,4,0,F S,RasenBallsport Leipzig,5,6.421103524044156,11.001871887594461,2.6811819281429052
12,Mario Vrancic,23,1543,4,2.4744467306882143,2,4.106272605247796,30,52,1,1,M S,Darmstadt,3,1.7166704181581736,4.517206035554409,2.9435431603342295
32,Valentin Stocker,17,1173,4,3.7306035980582237,1,1.3224703017622232,24,15,1,1,M S,Hertha Berlin,4,3.7306035980582237,4.7615521512925625,0.6791356950998306
43,Danny Latza,21,1579,4,1.112296094186604,0,0.8267929209396243,28,13,6,0,M S,Mainz 05,4,1.112296094186604,2.7100529856979847,1.6319538205862045
64,Filip Kostic,31,2543,4,3.904024664312601,3,4.783867748454213,53,39,6,0,M S,Hamburger SV,4,3.904024664312601,7.914110746234655,0.7971284994855523
111,Jannik Vestergaard,34,2650,4,3.6155532021075487,1,0.743923008441925,35,5,1,0,D S,Borussia M.Gladbach,4,3.6155532021075487,6.603209228254855,5.817854409106076
118,Levin Öztunali,30,1972,4,3.6980466237291694,6,4.460297515615821,28,32,1,0,M S,Mainz 05,4,3.6980466237291694,7.7914130026474595,1.5492833042517304
144,Milos Jojic,19,1091,4,1.475647596642375,4,2.1367361303418875,18,21,2,0,M S,FC Cologne,4,1.475647596642375,5.188432913273573,2.742893456481397
157,Daniel Caligiuri,32,2229,4,3.398121156729758,4,2.9251495031639934,39,30,2,0,D F M S,"Schalke 04,Wolfsburg",4,3.398121156729758,10.648386851884425,5.3936740374192595
174,Aaron Hunt,22,1306,4,2.6915885247290134,2,1.635068405419588,14,26,3,0,F M S,Hamburger SV,4,1.9338115341961384,3.2063252050429583,0.9366909060627222
190,Stefan Kießling,20,743,4,5.209765043109655,1,0.7454613968729973,23,8,0,0,F S,Bayer Leverkusen,3,4.451992031186819,6.266452042385936,1.915065797045827
222,Arturo Vidal,27,1825,4,2.6879234071820974,2,2.8736253464594483,39,25,8,0,M S,Bayern Munich,4,2.6879234071820974,17.24843523837626,14.042169962078333
254,Steven Zuber,24,2026,4,1.6006680894643068,4,1.835833759047091,36,18,2,0,D M S,Hoffenheim,4,1.6006680894643068,7.81203608866781,4.746193556115031
273,Raúl Bobadilla,18,1042,4,2.8522269874811172,1,1.2096746172755957,35,15,1,0,F M S,Augsburg,4,2.8522269874811172,5.75641199760139,2.8363995887339115
300,Daniel Didavi,18,998,4,3.6816147919744253,2,2.666313100606203,29,16,0,0,M S,Wolfsburg,4,3.6816147919744253,5.994070783257484,2.1643193755298853
301,Zlatko Junuzovic,30,2496,4,3.1940373927354813,8,4.300451961345971,43,49,5,0,F M S,Werder Bremen,4,3.1940373927354813,10.620086655020714,5.909017875790596
368,Konstantinos Stafylidis,27,2252,4,1.6876306477934122,0,1.352558584883809,45,16,6,0,D M S,Augsburg,4,1.6876306477934122,4.18593584978953,2.885736098047346
379,Markus Suttner,31,2740,4,1.9017147840932012,5,5.24780994001776,43,53,10,0,D M,Ingolstadt,4,1.9017147840932012,7.1203774362802505,6.152578895911574
391,David Alaba,32,2508,4,1.99041039776057,4,4.396712113171816,32,34,1,0,D S,Bayern Munich,4,1.99041039776057,17.560940684750676,13.96367009356618
393,Douglas Costa,23,1367,4,2.5998621694743633,3,4.2170305317267776,42,35,2,0,F M S,Bayern Munich,4,2.5998621694743633,12.337177127599716,8.84716933220625
4280,Davie Selke,21,420,4,2.699045291170478,1,1.0038440879434347,13,6,4,0,F S,RasenBallsport Leipzig,4,2.699045291170478,3.5301973298192024,0.1754433996975422
5220,Kai Havertz,24,1444,4,3.1232595928013325,5,3.2124690003693104,30,20,2,0,F M S,Bayer Leverkusen,4,3.1232595928013325,8.048467747867107,4.268799165263772
5230,Thomas Delaney,13,922,4,0.7766114939004183,1,0.8275745213031769,14,6,3,0,M S,Werder Bremen,4,0.7766114939004183,3.898679608479142,3.110799776390195
5282,Antonio-Mirko Colak,22,1267,4,5.057787640020251,1,0.3263005930930376,32,7,0,1,F S,Darmstadt,3,3.542233830317855,3.952413136139512,0.5053626038134098
6,Marcel Heller,32,2723,3,3.2725533498451114,3,5.181917242705822,42,30,2,0,M S,Darmstadt,3,3.2725533498451114,9.890125639736652,3.5915968464687467
8,Jérôme Gondorf,29,2557,3,4.102951543405652,4,2.6765644922852516,31,36,7,0,M,Darmstadt,2,3.3451747614890337,7.718501171097159,4.268129835836589
23,Marvin Plattenhardt,27,2430,3,1.261235005222261,3,4.420359313488007,24,36,3,0,D,Hertha Berlin,3,1.261235005222261,4.671071195974946,4.285112772136927
194,Admir Mehmedi,22,1270,3,2.2587048783898354,0,0.6466699037700891,16,12,1,0,F M S,Bayer Leverkusen,3,2.2587048783898354,4.362602112814784,2.594277625903487
230,Xabi Alonso,27,1908,3,0.9046830190345645,2,3.141130890697241,25,40,6,0,M S,Bayern Munich,3,0.9046830190345645,13.776178526692092,12.446378452703357
235,Romain Brègerie,17,1528,3,0.9592908881604671,0,0.39417560026049614,14,7,3,1,D,Ingolstadt,3,0.9592908881604671,1.9009928908199072,1.6065402906388044
242,Lukas Hinterseer,28,942,3,3.9440027121454477,1,1.8705825880169868,20,13,2,0,F M S,Ingolstadt,1,2.428448861464858,4.16161210462451,1.220211112871766
261,Julian Brandt,32,2309,3,4.290309775620699,8,7.616709003224969,46,51,0,0,F M S,Bayer Leverkusen,3,4.290309775620699,18.170454561710358,10.133400982245803
262,Leonardo Bittencourt,16,983,3,4.503080697730184,5,3.5929458076134324,22,15,3,0,F M S,FC Cologne,3,4.503080697730184,9.675838032737374,3.551161678507924
264,Paul Verhaegh,31,2766,3,3.192093343939632,2,1.4699411448091269,10,12,4,0,D M,Augsburg,0,0.16098607843741775,5.1181379947811365,4.360647575929761
276,Dong-Won Ji,34,2289,3,3.5874003525823355,2,3.5324410209432244,45,27,4,0,F M S,Augsburg,3,3.5874003525823355,9.676595221739262,3.9675064184702933
291,Haris Seferovic,25,1055,3,4.280140370130539,0,1.3105124291032553,31,11,1,1,F M S,Eintracht Frankfurt,3,4.280140370130539,6.030860556289554,1.7429089900106192
316,Gonzalo Castro,28,1936,3,2.3797586197033525,6,4.658898917026818,30,42,5,0,M S,Borussia Dortmund,3,2.3797586197033525,15.82176000252366,11.754343551583588
327,Fabian Johnson,21,1247,3,3.732926830649376,2,2.016583316028118,23,19,1,0,D F M S,Borussia M.Gladbach,3,3.732926830649376,7.7709939777851105,3.138409949839115
339,Eric Maxim Choupo-Moting,23,1689,3,5.995121486485004,4,3.6268125250935555,48,32,1,0,F M S,Schalke 04,2,4.479567535221577,8.498735403642058,2.7228346802294254
342,Sead Kolasinac,25,2072,3,2.4095747200772166,5,2.843083191663027,17,23,5,0,D M S,Schalke 04,3,2.4095747200772166,7.985180478543043,4.060328308492899
412,André Hahn,30,1599,3,4.364321760833263,1,0.8580067111179233,34,13,3,0,F M S,Borussia M.Gladbach,3,3.6065457612276077,5.286579094827175,1.5794875966385007
2633,Julian Schieber,18,412,3,1.3259615805000067,1,1.0100277364253998,15,4,3,0,F S,Hertha Berlin,3,1.3259615805000067,1.5349000878632069,0.5146200936287642
2655,Alfred Finnbogason,13,1133,3,4.657983540557325,1,0.9229725860059261,22,13,1,1,F,Augsburg,3,4.657983540557325,6.766856737434864,1.2587725780904293
2662,Christian Pulisic,29,1511,3,4.003485923632979,6,4.7234109081327915,32,25,1,0,F M S,Borussia Dortmund,3,4.003485923632979,11.558981250971556,3.6801264537498355
2666,Artjoms Rudnevs,18,671,3,3.206462695263326,3,2.7666422091424465,21,16,3,0,F M S,FC Cologne,3,3.206462695263326,6.821681924164295,0.9489655047655106
2668,Martin Hinteregger,31,2775,3,2.2862860187888145,0,0.037932200357317924,26,3,5,0,D,Augsburg,3,2.2862860187888145,6.0113186882808805,4.5301982732489705
4271,Janik Haberer,32,1952,3,2.4914188142865896,4,3.564604055136442,30,35,7,0,F M S,Freiburg,3,2.4914188142865896,8.852733712643385,3.734023632481694
5257,Willi Orban,28,2518,3,2.1531146373599768,1,1.0332623142749071,23,3,7,1,D,RasenBallsport Leipzig,3,2.1531146373599768,5.901963669806719,5.7935756631195545
4,Aytac Sulu,27,2430,2,3.069521613419056,0,0.18284430541098118,25,3,7,0,D,Darmstadt,2,3.069521613419056,1.9105489365756512,1.8806099407374859
22,John Brooks,24,2118,2,0.810163295827806,0,0.05278899893164635,13,1,5,0,D,Hertha Berlin,2,0.810163295827806,2.420267106965184,2.3552901037037373
27,Vladimir Darida,25,1978,2,1.5039100237190723,2,2.6850355016067624,30,30,6,0,M S,Hertha Berlin,2,1.5039100237190723,6.119185980409384,3.8022082820534706
28,Mitchell Weiser,17,1124,2,1.546724695712328,4,2.824073914438486,10,27,2,0,D M S,Hertha Berlin,2,1.546724695712328,7.094219961203635,3.948308632709086
46,Jairo Samperio,17,942,2,2.731853097677231,1,1.073875404894352,27,8,5,0,M S,Mainz 05,0,1.2162990979850292,2.7349072210490704,1.108393106609583
62,Lukas Rupp,14,791,2,2.1861628610640764,1,1.66221634298563,16,11,2,0,M S,Hoffenheim,2,2.1861628610640764,5.868726726621389,3.127478465437889
75,Niklas Süle,33,2886,2,1.6989880884066224,2,0.3799561969935894,25,8,4,0,D,Hoffenheim,2,1.6989880884066224,9.522352678701282,8.925336567685008
82,Nadiem Amiri,33,1935,2,3.725897613912821,4,4.2796336859464645,47,32,2,0,F M S,Hoffenheim,2,3.725897613912821,12.976956130936742,7.326417308300734
90,Sebastian Rudy,32,2791,2,1.5268037980422378,7,4.808852379210293,27,63,9,0,D M,Hoffenheim,2,1.5268037980422378,11.080651203170419,8.56903555803001
116,Florian Grillitsch,23,1727,2,1.203808200545609,0,0.6731983963400126,18,5,4,0,M S,Werder Bremen,2,1.203808200545609,4.700936581008136,3.197682819329202
134,Marcel Risse,13,1103,2,1.445099700242281,4,3.0172883681952953,22,21,1,0,M,FC Cologne,2,1.445099700242281,8.492035768926144,5.716329015791416
139,Simon Zoller,26,1018,2,1.9295525206252933,2,1.03561469912529,13,8,3,0,F M S,FC Cologne,2,1.9295525206252933,6.339315928518772,3.5024449676275253
153,Maximilian Arnold,32,2423,2,2.4971819166094065,3,1.8513881769031286,48,33,9,0,M S,Wolfsburg,2,2.4971819166094065,10.787412477657199,8.093385146930814
154,André Schürrle,15,745,2,3.6931876316666603,2,1.8279478028416634,36,17,3,0,F M S,Borussia Dortmund,1,2.9354106560349464,5.189754284918308,1.468034990131855
176,Sven Schipplock,23,1101,2,1.7209739349782467,0,0.7332540024071932,16,9,3,0,F S,Darmstadt,2,1.7209739349782467,2.278638906776905,0.127947099506855
185,Wendell,32,2522,2,0.9890989996492863,2,2.0235899100080132,18,27,8,1,D S,Bayer Leverkusen,2,0.9890989996492863,10.062359549105167,8.258383084088564
186,Karim Bellarabi,16,1120,2,2.6576666748151183,6,3.247317237779498,35,18,4,0,M S,Bayer Leverkusen,2,2.6576666748151183,7.09813807439059,2.4295091554522514
197,Kyriakos Papadopoulos,16,1316,2,0.582283110357821,0,0.031087100505828857,15,1,6,0,D S,"Hamburger SV,RasenBallsport Leipzig",2,0.582283110357821,1.3315541930496693,1.3027761913836002
200,Andreas Christensen,31,2783,2,1.6355500407516956,0,0.4492213875055313,13,4,1,0,D M,Borussia M.Gladbach,2,1.6355500407516956,6.20200121961534,5.610993122681975
205,Mahmoud Dahoud,28,2286,2,2.341356026008725,6,4.402352931909263,44,29,3,0,M S,Borussia M.Gladbach,2,2.341356026008725,14.505004031583667,9.996676926501095
206,Oscar Wendt,28,2463,2,2.2728223176673055,2,2.705139497295022,26,26,3,0,D M,Borussia M.Gladbach,2,2.2728223176673055,7.927993184886873,4.863827326335013
226,Kingsley Coman,19,910,2,2.362615402787924,1,2.9029746102169156,22,20,1,0,F M S,Bayern Munich,2,2.362615402787924,8.736089397221804,3.793570999056101
251,Benjamin Hübner,25,2151,2,1.223392297513783,3,1.3957131654024124,17,7,10,0,D,Hoffenheim,2,1.223392297513783,7.5032335221767426,7.037143986672163
269,Dominik Kohr,26,1965,2,2.6205700850114226,0,0.6645769802853465,29,12,12,1,M S,Augsburg,2,2.6205700850114226,5.672757127322257,3.5890994956716895
270,Alexander Esswein,29,1318,2,1.9795388262718916,2,1.5753626050427556,27,18,4,0,M S,Hertha Berlin,2,1.9795388262718916,4.152708374895155,1.459790201857686
271,Ja-Cheol Koo,23,1821,2,2.7016589660197496,3,1.7252145064994693,30,18,6,1,F M S,Augsburg,2,2.7016589660197496,6.098485896363854,3.250481895171106
290,Mijat Gacinovic,28,2245,2,2.9234536518342793,0,1.5315202083438635,29,14,9,0,F M S,Eintracht Frankfurt,2,2.9234536518342793,7.077973607927561,3.774680269882083
308,Ricardo Rodríguez,24,2018,2,1.7891786112450063,3,2.5367732010781765,22,27,1,0,D S,Wolfsburg,1,1.0314016356132925,3.396350547671318,3.1818098723888397
324,Adrián Ramos,7,356,2,1.1519278986379504,1,1.3381488025188446,12,5,2,0,F S,Borussia Dortmund,2,1.1519278986379504,3.3088405542075634,1.4292181581258774
340,Klaas-Jan Huntelaar,16,756,2,3.323472276329994,0,0.10308039840310812,24,3,1,0,F S,Schalke 04,2,3.323472276329994,3.4040355905890465,0.8150792270898819
371,Sokratis,26,2300,2,1.2939296141266823,0,0.8212975058704615,20,6,7,0,D,Borussia Dortmund,2,1.2939296141266823,8.126697476953268,8.03621145710349
380,Sandro Sirigu,30,1803,2,0.6951538063585758,1,2.027827300131321,18,14,4,1,D M S,Darmstadt,2,0.6951538063585758,4.342715974897146,2.478693086653948
404,Felix Platte,9,470,2,1.37934710085392,1,0.5343271046876907,12,3,1,0,F M S,Darmstadt,2,1.37934710085392,1.9702237322926521,0.0960248988121748
414,Juan Bernat,18,1234,2,1.7176506016403437,2,1.660049594938755,11,15,1,0,D S,Bayern Munich,2,1.7176506016403437,8.299434207379818,5.371246416121721
454,Charles Aránguiz,26,1828,2,2.649873426184058,2,1.6205594129860401,18,19,7,1,M S,Bayer Leverkusen,1,1.1343164946883917,8.42251899279654,6.867058562114835
1852,Ante Rebic,24,1406,2,4.355638548731804,2,3.0649318248033524,44,29,10,0,F M S,Eintracht Frankfurt,2,4.355638548731804,7.363882079720497,1.333380814641714
2252,Borja Mayoral,19,369,2,2.0819175206124783,0,0.25686940643936396,12,5,1,0,F S,Wolfsburg,2,2.0819175206124783,2.9396091774106026,1.3332757949829102
2649,Sonny Kittel,20,782,2,2.38007596693933,1,1.728400394320488,22,10,2,0,F M S,Ingolstadt,2,2.38007596693933,5.528372012078762,2.482502106577158
2660,Szabolcs Huszti,15,1060,2,0.9784031230956316,2,0.6034899046644568,11,16,3,1,M S,Eintracht Frankfurt,2,0.9784031230956316,3.9845774974673986,2.9326754193753004
2665,Jeffrey Gouweleeuw,18,1550,2,0.899184811860323,1,0.3650437034666538,7,6,4,0,D M,Augsburg,2,0.899184811860323,4.081080322153866,3.4882710380479693
2690,Sidney Sam,13,884,2,2.8160417526960373,1,0.9235375812277198,13,6,1,0,M S,Darmstadt,0,1.300488106906414,3.2273146975785494,1.0878332052379847
5231,Florian Kainz,14,291,2,1.0809409841895103,3,0.5285941064357758,2,4,0,0,M S,Werder Bremen,2,1.0809409841895103,2.0175091940909624,0.7512071821838617
5235,Aymen Barkok,18,643,2,1.1364613641053438,2,0.9720288887619972,8,9,1,0,M S,Eintracht Frankfurt,2,1.1364613641053438,3.4808717351406813,1.4637737032026052
5244,Marvin Compper,25,2105,2,1.4112432263791561,0,0,7,0,6,0,D,RasenBallsport Leipzig,2,1.4112432263791561,4.855145286768675,4.855145286768675
5303,Donis Avdijaj,9,289,2,1.2253907127305865,0,0.1971351020038128,12,3,1,0,M S,Schalke 04,2,1.2253907127305865,1.4147864151746035,0.20431760139763355
5356,Breel Embolo,7,334,2,1.5799956992268562,1,1.396187923848629,8,5,0,0,F M S,Schalke 04,2,1.5799956992268562,3.036622393876314,0.5178043022751808
35,Genki Haraguchi,31,2058,1,1.8009359799325466,2,2.1987002212554216,27,20,4,0,F M S,Hertha Berlin,1,1.8009359799325466,5.364413527771831,2.5689584724605083
38,Daniel Brosinski,29,2453,1,1.558644387871027,2,2.356420699506998,34,30,6,0,D M S,Mainz 05,0,0.8008680008351803,5.485987747088075,4.3472252655774355
39,Niko Bungert,10,762,1,1.2587366923689842,0,0,3,0,1,0,D S,Mainz 05,1,1.2587366923689842,1.0181083232164383,0.24375339597463608
49,Christian Clemens,15,983,1,1.8691251892596483,1,0.8716392032802105,15,8,2,0,F M S,"FC Cologne,Mainz 05",1,1.8691251892596483,2.9121794681996107,0.8567521069198847
81,Jonathan Schmid,25,1713,1,1.6343629080802202,3,1.6182132046669722,24,21,1,0,M S,Augsburg,1,1.6343629080802202,3.499804001301527,1.138404500670731
84,Ermin Bicakcic,18,1051,1,1.0370340831577778,0,0.2879151748493314,9,6,4,0,D M S,Hoffenheim,1,1.0370340831577778,2.2187596783041954,2.095985796302557
113,Santiago García,19,1448,1,0.7640638155862689,2,0.3524898998439312,12,7,5,0,D M S,Werder Bremen,1,0.7640638155862689,3.968876678496599,3.3447680212557316
114,Philipp Bargfrede,11,449,1,0.2883701892569661,1,0.33741720020771027,2,3,3,0,M S,Werder Bremen,1,0.2883701892569661,0.6723043899983168,0.28440910391509533
122,Claudio Pizarro,19,846,1,2.36339552141726,1,1.5151890888810158,21,12,1,0,F S,Werder Bremen,1,2.36339552141726,3.974991088733077,0.8630132991820574
125,Maximilian Eggestein,15,889,1,0.6366548864170909,0,0.37148950062692165,2,9,2,0,M S,Werder Bremen,1,0.6366548864170909,2.636874521151185,1.8106398414820433
