event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1561162,1560765,20,0,1000,0,0,7
2,46,112,6780851,6781388,3032052,65,0,1000,0,0,14
3,71,183,283587,283621,624466,5,0,1001,0,0,6
4,81,264,1079428,1079468,288618,10,35,1003,2,0,15
5,40,304,6922798,6923273,536693,60,35,1008,0,0,11
6,74,378,696358,696610,256888,10,39,1008,2,0,6
7,77,451,1816046,1816127,242142,20,2,1010,2,4,5
8,96,547,47406,47476,39229,1,2,1017,0,0,12
9,53,600,3731919,3732036,35069,35,3,1017,1,0,9
10,79,679,1984385,1984610,31524,20,0,1021,2,0,7
11,64,743,130759,130787,5560,5,16,1026,1,0,0
12,63,806,433857,433918,1350,5,21,1026,1,0,5
13,57,863,548455,548730,553,5,0,1023,0,0,11
14,91,954,155463,155475,114,5,0,1025,0,0,8
15,64,1018,1641604,1641732,79,15,5,1028,2,0,6
16,79,1097,1362983,1363151,90,15,26,1033,2,0,3
17,82,1179,2543657,2543898,109,25,26,1038,0,0,4
18,62,1241,876493,876541,35,10,6,1035,3,0,1
19,45,1286,3898573,3898868,33,35,6,1037,0,0,2
20,61,1347,1072015,1072148,23,10,2,1038,2,0,1
21,50,1397,5961038,5961317,44,50,6,1037,1,0,6
22,40,1437,6100914,6101310,54,50,6,1038,0,0,7
23,42,1479,7315516,7315710,51,60,19,1032,2,0,8
24,63,1542,3482520,3482618,71,30,50,1034,3,0,4
25,75,1617,1249293,1249536,62,10,33,1039,1,0,5
26,61,1678,5728400,5728676,137,45,25,1042,1,0,5
27,51,1729,3496423,3496868,108,30,25,1044,0,0,6
28,95,1824,40543,40563,36,1,2,1040,0,0,2
29,54,1878,6386044,6386377,65,50,2,1046,0,0,2
30,50,1928,3338800,3339217,113,30,2,1050,0,0,23
31,77,2005,48668,48678,43,1,10,1051,1,0,2
32,62,2067,1769285,1769466,36,15,25,1050,1,0,7
33,96,2163,1298048,1298622,106,15,25,1048,0,0,22
34,52,2215,2184470,2184554,197,20,18,1049,1,0,0
35,66,2281,1439792,1439890,112,15,26,1052,1,0,9
36,68,2349,6346297,6346373,251,50,5,1050,1,0,17
37,28,2377,4978383,4978393,241,40,4,1050,4,0,0
