season_name,total_points,rank
2016/17,1449,3671000
2017/18,1823,2632945
2018/19,1988,2032979
2019/20,2140,615372
2020/21,2263,534489
2021/22,2597,19746
2022/23,2523,110662
2023/24,2432,239640
2024/25,2428,399934
