event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,7016674,6908093,75,0,1000,0,0,3
2,39,85,8702319,8743906,7974800,85,0,1000,0,0,12
3,64,149,1004529,1016607,5075894,10,9,998,2,0,6
4,78,227,1475616,1510562,2971920,15,7,996,0,0,8
5,66,293,160173,169688,1061887,5,7,1002,0,0,0
6,75,368,610365,621992,476105,10,28,1005,2,0,10
7,65,433,4977295,5006311,637988,45,6,1009,1,0,6
8,67,500,2812309,2856286,633669,25,6,1017,0,0,12
9,40,540,8044269,8116892,910025,70,6,1016,0,0,6
10,88,628,495256,502264,515780,5,0,1016,2,0,16
11,51,679,1387338,1399047,333420,15,0,1018,2,0,6
12,58,737,855281,866619,163299,10,1,1017,1,0,6
13,74,811,43105,49608,29567,1,1,1017,0,0,5
14,68,879,3908173,3942872,36582,35,6,1018,1,0,3
15,60,939,2445608,2469823,29176,20,17,1018,1,0,12
16,82,1021,974322,982053,22782,10,16,1023,3,0,3
17,88,1109,1440250,1459542,16402,15,16,1026,0,0,4
18,60,1169,1142093,1152579,7862,10,17,1026,2,0,18
19,65,1234,224331,225574,1653,5,6,1027,2,0,8
20,55,1289,2123041,2144969,1593,20,12,1028,1,0,2
21,61,1350,2028642,2077805,1194,20,12,1029,0,0,11
22,45,1395,4007913,4035854,1025,35,16,1031,1,0,10
23,45,1440,5508966,5598805,822,45,16,1032,0,0,8
24,73,1513,986277,992419,518,10,0,1028,3,0,4
25,61,1574,5863018,5891231,1084,50,24,1029,1,0,3
26,86,1660,339210,343230,407,5,14,1031,2,0,5
27,55,1715,2231460,2282085,270,20,14,1033,0,0,12
28,67,1782,2980710,3001046,461,25,8,1035,1,0,0
29,51,1833,7259083,7317978,1021,60,8,1036,0,0,13
30,71,1904,108046,114101,460,1,8,1039,0,0,13
31,64,1968,932946,939737,381,10,93,1036,3,0,0
32,68,2036,709337,735386,246,10,20,1028,0,0,11
33,138,2174,16996,17779,54,1,40,1026,1,0,0
34,59,2233,1051813,1097150,54,10,40,1028,0,0,15
35,55,2288,4551058,4643753,72,40,40,1031,0,0,11
36,78,2366,3766168,3782643,96,30,19,1033,2,0,14
37,24,2390,6393831,6405416,117,50,1,1033,2,0,17
