id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
642234,46,MissedShots,0.8719999694824219,0.48900001525878906,0.14273686707019806,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,RightFoot,29567,Lille,Toulouse,2,1,2025-09-14 13:00:00,Romain Perraud,Pass
643478,77,BlockedShot,0.8,0.5890000152587891,0.02074323408305645,Ngal&#039;ayel Mukau,a,12800,FromCorner,2025,RightFoot,29577,Lens,Lille,3,0,2025-09-20 19:05:00,Ethan Mbappé,TakeOn
643479,77,BlockedShot,0.830999984741211,0.5259999847412109,0.0592760294675827,Ngal&#039;ayel Mukau,a,12800,FromCorner,2025,RightFoot,29577,Lens,Lille,3,0,2025-09-20 19:05:00,,Rebound
645394,17,SavedShot,0.9109999847412109,0.4859999847412109,0.4888996183872223,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29584,Lille,Lyon,0,1,2025-09-28 15:15:00,,None
656566,89,BlockedShot,0.8640000152587891,0.44400001525878907,0.13758346438407898,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29667,Lille,Marseille,1,0,2025-12-05 20:00:00,Felix Correia,Pass
663283,19,MissedShots,0.894000015258789,0.34599998474121096,0.022916032001376152,Ngal&#039;ayel Mukau,a,12800,OpenPlay,2025,RightFoot,29696,Paris Saint Germain,Lille,3,0,2026-01-16 20:00:00,,Aerial
665531,15,BlockedShot,0.754000015258789,0.53,0.024320365861058235,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29703,Lille,Strasbourg,1,4,2026-01-25 19:45:00,,BallRecovery
665550,56,MissedShots,0.9180000305175782,0.47400001525878904,0.4668310880661011,Ngal&#039;ayel Mukau,h,12800,FromCorner,2025,LeftFoot,29703,Lille,Strasbourg,1,4,2026-01-25 19:45:00,Ayyoub Bouaddi,Pass
666550,58,MissedShots,0.865999984741211,0.655,0.0526982918381691,Ngal&#039;ayel Mukau,a,12800,OpenPlay,2025,LeftFoot,29712,Lyon,Lille,1,0,2026-02-01 14:00:00,Felix Correia,Pass
666552,66,MissedShots,0.774000015258789,0.3060000038146973,0.03155870363116264,Ngal&#039;ayel Mukau,a,12800,OpenPlay,2025,LeftFoot,29712,Lyon,Lille,1,0,2026-02-01 14:00:00,Ayyoub Bouaddi,TakeOn
668857,4,SavedShot,0.725,0.5970000076293945,0.012452825903892517,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29728,Lille,Brest,1,1,2026-02-14 18:00:00,,TakeOn
668876,61,MissedShots,0.8190000152587891,0.4829999923706055,0.060549911111593246,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29728,Lille,Brest,1,1,2026-02-14 18:00:00,Felix Correia,Pass
671746,67,BlockedShot,0.89,0.6120000076293945,0.0958038941025734,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29746,Lille,Nantes,1,0,2026-03-01 16:15:00,Benjamin André,Pass
676050,5,BlockedShot,0.85,0.46599998474121096,0.09168095886707306,Ngal&#039;ayel Mukau,a,12800,OpenPlay,2025,LeftFoot,29775,Marseille,Lille,1,2,2026-03-22 16:15:00,Felix Correia,Pass
676888,67,SavedShot,0.894000015258789,0.35400001525878905,0.11659592390060425,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29784,Lille,Lens,3,0,2026-04-04 19:05:00,,TakeOn
679475,3,BlockedShot,0.8440000152587891,0.595999984741211,0.059239886701107025,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29801,Lille,Nice,0,0,2026-04-18 19:05:00,,None
682749,11,SavedShot,0.9,0.2979999923706055,0.024331307038664818,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29818,Lille,Le Havre,1,1,2026-05-03 13:00:00,Felix Correia,Cross
682756,33,BlockedShot,0.774000015258789,0.3089999961853027,0.02095700427889824,Ngal&#039;ayel Mukau,h,12800,OpenPlay,2025,LeftFoot,29818,Lille,Le Havre,1,1,2026-05-03 13:00:00,Matias Fernandez-Pardo,Pass
