name,time,event
wildcard,2025-09-20T20:46:29.719076Z,6
freehit,2025-11-29T00:40:58.227023Z,13
3xc,2025-12-14T17:43:08.534595Z,17
bboost,2025-12-26T14:26:18.811871Z,18
wildcard,2026-04-09T20:57:24.626020Z,32
bboost,2026-04-14T12:55:39.071676Z,33
freehit,2026-04-19T10:44:00.042104Z,34
3xc,2026-05-08T16:07:01.005012Z,36
