event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,60,60,2856515,2860517,2856514,35,0,1000,0,0,9
2,51,111,5148179,5151330,3227368,50,0,1000,0,0,7
3,45,156,6775454,6777124,3876509,60,7,1001,2,0,18
4,56,212,8251210,8252168,4971074,75,7,1002,0,0,11
5,41,253,6471775,6474554,5087235,55,7,1001,0,0,8
6,70,323,1079358,1082684,2904485,10,7,1002,0,0,7
7,76,399,1876985,1878679,2251187,20,7,1007,0,0,7
8,73,472,1466337,1467978,1739559,15,7,1014,0,0,10
9,62,534,1502679,1503173,1126331,15,7,1014,1,0,12
10,81,615,1481259,1482400,853406,15,4,1017,1,0,6
11,57,672,517790,518062,450527,5,1,1020,2,0,5
12,38,710,6298975,6300497,549987,55,4,1020,1,0,3
13,69,779,121894,122591,176966,1,4,1019,0,0,3
14,69,848,3655062,3656208,183436,30,0,1016,2,0,8
15,57,905,3355543,3355839,165182,30,3,1015,3,0,5
16,94,999,185922,186099,72942,5,4,1019,3,0,6
17,83,1082,2329683,2330707,70619,20,4,1026,0,0,8
18,63,1145,766511,766599,31895,10,1,1021,4,0,0
19,39,1184,6721120,6723552,34700,55,1,1022,0,0,10
20,64,1248,634791,635460,18576,10,1,1020,0,0,6
21,66,1314,979997,980850,11009,10,1,1019,0,0,9
22,37,1351,8204376,8204696,14510,65,3,1014,3,0,18
23,37,1388,9210373,9212741,18760,75,3,1019,0,0,18
24,93,1481,14142,14158,4077,1,1,1017,3,0,2
25,66,1547,3659569,3661486,5449,30,1,1025,0,0,7
26,60,1607,5838880,5840562,8919,50,1,1028,0,0,6
27,47,1654,5195045,5198068,9401,45,1,1026,0,0,13
28,89,1743,181444,181730,4381,5,8,1025,1,0,2
29,94,1837,101945,102056,802,1,8,1025,0,0,2
30,59,1896,1151932,1152769,733,10,8,1029,1,0,14
31,65,1961,791255,791721,551,10,64,1028,3,0,7
32,58,2019,2553534,2561569,605,20,3,1022,0,0,22
33,125,2144,164922,165338,361,5,3,1023,0,0,0
34,58,2202,1185939,1190005,423,10,3,1024,0,0,13
35,47,2249,7845233,7847534,698,65,3,1027,0,0,21
36,94,2343,766814,767064,358,10,4,1027,3,0,14
37,20,2363,7914160,7915135,494,65,0,1029,2,0,20
