season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2023/24,499721,45,45,2,3,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.05
2024/25,499721,45,45,19,359,0,2,0,5,0,0,0,0,0,0,0,51,33.2,45.2,34.0,11.0,0,0,0,19,3,0.20,0.56,0.76,6.87
