event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,43,43,7620856,7703912,7620845,85,0,1000,0,0,3
2,61,104,2404477,2438684,4810709,25,5,1000,1,0,2
3,58,162,2167081,2190813,2890952,20,38,1000,1,0,2
4,74,236,2509586,2537476,1973495,25,9,1001,1,0,4
5,43,279,5826774,5871033,2187740,50,10,1003,1,0,9
6,73,352,733237,751644,1064687,10,10,1007,0,0,7
7,73,425,2582789,2639155,911494,25,10,1012,0,0,11
8,106,531,6873,7145,118622,1,9,1018,1,0,0
9,51,582,4341890,4365748,116196,40,16,1017,1,0,7
10,83,665,1147411,1160599,76875,10,8,1025,2,0,6
11,46,711,2707375,2742014,57142,25,36,1031,1,0,6
12,41,752,5088197,5124613,71323,45,2,1037,1,0,2
13,82,834,6931,7909,6052,1,2,1038,0,0,1
14,65,899,4905273,4939856,10224,40,0,1036,1,0,2
15,59,958,2698708,2723806,8647,25,2,1036,1,0,6
16,96,1054,139293,144159,2747,5,10,1032,5,0,7
17,92,1146,928966,941866,1460,10,10,1040,0,0,8
18,43,1189,6898167,6927207,2090,55,0,1039,2,0,11
19,45,1234,4193413,4222660,1675,35,2,1041,1,0,13
20,47,1281,4426261,4450852,2700,35,2,1041,1,0,3
21,51,1332,5582031,5609005,3947,45,0,1040,1,0,4
22,42,1374,5393205,5429962,3982,45,7,1038,1,0,9
23,38,1412,8775259,8861392,4919,70,7,1040,0,0,5
24,78,1490,395112,400968,2343,5,0,1041,1,0,2
25,97,1587,31631,32444,466,1,5,1045,1,0,3
26,61,1648,5728400,5752432,893,45,1,1045,1,0,5
27,43,1691,7236102,7340265,1173,60,1,1047,0,0,10
28,88,1779,238563,241166,567,5,11,1046,3,0,0
29,56,1835,5810778,5868945,915,50,11,1049,0,0,2
30,51,1886,3225140,3251522,1334,25,31,1051,1,0,8
31,65,1951,771671,782672,1008,10,87,1051,2,0,2
32,69,2020,603381,629343,582,5,5,1041,0,0,11
33,138,2158,16996,17772,159,1,21,1041,1,0,0
34,75,2233,82762,90236,58,1,21,1041,0,0,3
35,49,2282,7010401,7102486,109,55,21,1044,0,0,20
36,94,2376,725339,736551,47,10,25,1048,1,0,15
37,14,2390,10228264,10233871,117,80,0,1047,2,0,20
