h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.327848,0.578573,0.327848,0.578573,"{'att': 114, 'def': 21}","{'att': 281, 'def': 28}",2,0,0,0,0.9992,d,2024-08-17 18:45:00,0,1,0,1,-0.25072500000000003
h,0.401371,0.660299,0.401371,0.660299,"{'att': 162, 'def': 9}","{'att': 382, 'def': 24}",5,2,0,1,0.9834,l,2024-08-24 18:45:00,0,0,1,0,-0.258928
a,0.489982,2.41541,0.489982,2.41541,"{'att': 358, 'def': 30}","{'att': 175, 'def': 19}",2,5,2,2,0.1861,d,2024-09-01 16:30:00,0,1,0,1,-1.9254280000000001
h,0.217777,1.8081,0.217777,1.8081,"{'att': 316, 'def': 10}","{'att': 236, 'def': 34}",1,5,1,1,0.2384,d,2024-09-15 18:45:00,0,1,0,1,-1.5903230000000002
h,0.707402,1.45302,0.707402,1.45302,"{'att': 318, 'def': 27}","{'att': 248, 'def': 30}",1,5,1,2,0.756,l,2024-09-22 13:00:00,0,0,1,0,-0.745618
a,0.298287,1.35886,0.298287,1.35886,"{'att': 307, 'def': 10}","{'att': 335, 'def': 26}",0,8,0,2,0.42300000000000004,l,2024-09-29 18:45:00,0,0,1,0,-1.060573
h,1.11968,1.47893,1.11968,1.47893,"{'att': 346, 'def': 20}","{'att': 170, 'def': 29}",3,11,1,1,1.0671,d,2024-10-06 16:00:00,0,1,0,1,-0.35925000000000007
a,1.56377,0.81446,1.56377,0.81446,"{'att': 237, 'def': 21}","{'att': 222, 'def': 22}",3,5,3,0,1.995,w,2024-10-21 18:45:00,1,0,0,3,0.7493100000000001
h,0.903007,0.459902,0.903007,0.459902,"{'att': 220, 'def': 29}","{'att': 196, 'def': 21}",0,5,2,2,1.7555,d,2024-10-27 14:00:00,0,1,0,1,0.443105
a,0.0805941,1.65221,0.0805941,1.65221,"{'att': 228, 'def': 18}","{'att': 320, 'def': 33}",2,10,0,2,0.2009,l,2024-10-30 19:45:00,0,0,1,0,-1.5716158999999998
h,1.23293,2.91043,1.23293,2.91043,"{'att': 330, 'def': 20}","{'att': 246, 'def': 22}",2,8,0,1,0.3656,l,2024-11-02 19:45:00,0,0,1,0,-1.6774999999999998
h,0.747377,1.17083,0.747377,1.17083,"{'att': 275, 'def': 19}","{'att': 328, 'def': 18}",4,5,0,1,0.9490000000000001,l,2024-11-10 17:00:00,0,0,1,0,-0.4234530000000001
a,0.916564,1.45433,0.916564,1.45433,"{'att': 273, 'def': 20}","{'att': 265, 'def': 27}",3,4,1,1,0.938,d,2024-11-24 14:00:00,0,1,0,1,-0.5377659999999999
a,1.75565,1.38648,0.994347,1.38648,"{'att': 261, 'def': 17}","{'att': 240, 'def': 20}",4,7,1,1,1.7049,d,2024-11-30 14:00:00,0,1,0,1,-0.39213299999999995
h,1.92222,1.40496,1.92222,1.40496,"{'att': 155, 'def': 27}","{'att': 277, 'def': 16}",12,5,1,2,1.7266,l,2024-12-09 19:45:00,0,0,1,0,0.51726
a,0.790408,1.57794,0.790408,0.816641,"{'att': 176, 'def': 23}","{'att': 188, 'def': 27}",10,5,1,2,0.6711,l,2024-12-15 11:30:00,0,0,1,0,-0.02623299999999995
h,0.983171,2.58556,0.983171,2.58556,"{'att': 280, 'def': 15}","{'att': 241, 'def': 25}",12,8,1,2,0.4013,l,2024-12-22 19:45:00,0,0,1,0,-1.602389
a,2.2247,1.22224,2.2247,0.46094,"{'att': 158, 'def': 27}","{'att': 251, 'def': 24}",3,3,1,2,2.1669,l,2024-12-28 14:00:00,0,0,1,0,1.76376
h,1.55837,0.781523,0.797072,0.781523,"{'att': 189, 'def': 22}","{'att': 222, 'def': 22}",7,6,1,2,2.1267,l,2025-01-05 11:30:00,0,0,1,0,0.015549000000000035
h,0.988429,1.60714,0.988429,0.845844,"{'att': 366, 'def': 33}","{'att': 173, 'def': 22}",3,11,2,1,0.8139000000000001,w,2025-01-13 19:45:00,1,0,0,3,0.14258499999999996
a,0.410907,2.33675,0.410907,2.33675,"{'att': 305, 'def': 24}","{'att': 251, 'def': 38}",1,6,1,3,0.1732,l,2025-01-18 14:00:00,0,0,1,0,-1.925843
a,0.311849,3.31745,0.311849,2.55615,"{'att': 159, 'def': 16}","{'att': 172, 'def': 28}",2,3,0,2,0.052899999999999996,l,2025-01-27 19:45:00,0,0,1,0,-2.244301
h,0.279515,0.854806,0.279515,0.854806,"{'att': 139, 'def': 26}","{'att': 287, 'def': 32}",3,4,0,1,0.7326,l,2025-02-01 14:00:00,0,0,1,0,-0.575291
a,0.87219,4.42993,0.110892,4.42993,"{'att': 346, 'def': 16}","{'att': 252, 'def': 23}",0,15,1,5,0.039400000000000004,l,2025-02-09 17:00:00,0,0,1,0,-4.319038
h,0.278072,1.10949,0.278072,1.10949,"{'att': 213, 'def': 17}","{'att': 301, 'def': 24}",2,5,0,0,0.5704,d,2025-02-16 14:00:00,0,1,0,1,-0.8314180000000001
