event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,62,62,2372236,2489460,2372235,30,0,1000,0,0,19
2,74,136,517638,530362,348294,5,0,1001,1,0,11
3,55,191,2885611,2932950,295014,30,0,1004,0,0,7
4,66,257,4876480,4934997,502919,45,4,1008,0,0,7
5,44,301,5475013,5497747,661897,50,3,1008,2,0,16
6,73,370,801440,815537,430775,10,4,1010,2,4,19
7,95,465,70292,72991,93137,1,4,1013,0,0,4
8,85,550,320722,326834,31095,5,7,1021,1,0,9
9,48,598,5084106,5146074,39896,45,7,1026,0,0,9
10,70,668,4888228,4899052,64718,40,22,1030,3,0,14
11,54,722,757197,783831,27427,10,22,1034,0,0,9
12,57,779,972746,987110,12014,10,23,1034,1,0,8
13,51,830,1231701,1240650,8524,10,18,1037,2,0,0
14,74,904,2047093,2098003,7381,20,18,1040,0,0,8
15,57,961,3314455,3336906,7301,30,7,1042,2,0,13
16,90,1051,332176,335917,3278,5,7,1047,0,0,8
17,86,1137,1910037,1915705,2810,20,4,1044,4,0,17
18,43,1180,6538209,6626285,3890,55,4,1053,0,0,18
19,33,1213,9982439,10004350,6700,80,1,1048,2,0,13
20,86,1299,11895,12088,816,1,0,1043,2,0,9
21,62,1361,1780887,1833898,576,15,0,1047,0,0,18
22,49,1410,2580672,2594933,390,25,52,1050,2,0,23
23,59,1469,1329208,1338427,109,15,40,1054,1,0,0
24,66,1531,2492193,2514987,148,20,0,1057,2,4,6
25,69,1600,2624635,2697403,202,25,0,1059,0,0,7
26,96,1696,57050,58085,34,1,0,1058,2,0,14
27,41,1737,8304160,8427453,58,65,0,1060,0,0,8
28,68,1805,2759802,2781908,112,25,2,1062,1,0,1
29,80,1885,909256,916435,43,10,59,1054,2,0,6
30,58,1943,1332643,1353831,45,15,59,1058,1,0,10
31,70,2013,245551,264731,23,5,59,1060,0,0,17
32,59,2068,2514683,2526910,35,20,16,1060,2,4,6
33,83,2151,2479914,2504713,242,20,34,1053,0,0,7
34,35,2182,6583556,6591887,1327,55,32,1052,2,4,0
35,75,2257,356358,361830,470,5,32,1056,1,0,8
36,81,2338,2997508,3017834,498,25,57,1057,1,0,11
37,25,2363,5680958,5776952,518,45,57,1057,0,0,0
