event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1562892,1560765,20,10,1000,0,0,4
2,47,113,6465899,6467996,2841827,65,10,1001,0,0,13
3,40,153,8554323,8555319,4389105,80,39,1002,2,0,4
4,75,228,2131448,2132875,2848087,20,27,1005,0,0,8
5,76,304,13762,13807,536693,1,27,1011,0,0,0
6,74,378,676751,677174,254072,10,13,1014,1,0,3
7,75,449,2305715,2305881,273551,20,0,1015,3,4,9
8,84,533,349053,349596,105512,5,0,1023,0,0,29
9,33,566,10820611,10821175,289167,90,1,1025,1,0,6
10,79,641,2024854,2025218,292786,20,6,1029,3,4,9
11,42,683,4058517,4060465,278810,35,6,1036,0,0,8
12,47,730,3010992,3012245,234432,25,12,1038,1,0,7
13,67,797,156857,157349,70687,5,12,1039,0,0,6
14,71,868,3044997,3045773,69870,25,7,1036,2,0,7
15,55,919,3955171,3955915,88633,35,8,1035,2,4,5
16,96,1015,135177,135341,33463,5,6,1037,4,0,7
17,88,1103,1523820,1524369,24304,15,4,1041,2,0,11
18,59,1162,1287964,1288288,12574,15,16,1046,1,0,5
19,30,1188,11042460,11042936,29161,90,24,1046,2,4,21
20,85,1273,14237,14260,4611,1,0,1046,1,0,3
21,54,1327,4457417,4458619,5422,40,10,1044,1,0,3
22,42,1369,5070408,5072091,5545,40,10,1045,0,0,11
23,40,1409,8256330,8257115,6093,65,7,1046,2,0,9
24,74,1483,732360,733088,3740,10,18,1041,0,0,13
25,72,1555,1929571,1930886,3612,20,9,1048,1,0,6
26,79,1634,950190,950704,2083,10,6,1053,1,0,11
27,47,1681,5195045,5197524,2170,45,6,1055,0,0,7
28,83,1764,532027,532698,1387,5,5,1057,2,0,4
29,86,1850,404823,404971,385,5,29,1055,1,0,2
30,54,1904,2300117,2300921,476,20,2,1059,1,0,8
31,66,1966,646442,647183,434,10,4,1055,2,4,2
32,67,2033,908194,908628,292,10,23,1057,1,0,16
33,107,2140,646369,647396,501,5,23,1054,0,0,25
34,64,2200,637791,637939,500,5,19,1053,2,4,0
35,64,2264,1879020,1879661,313,15,19,1055,1,0,9
36,85,2345,2142858,2143595,341,20,12,1055,2,4,4
37,13,2358,10245687,10246428,694,80,12,1058,0,0,4
