h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.374185,3.0149,0.374185,3.0149,"{'att': 182, 'def': 18}","{'att': 411, 'def': 12}",4,6,1,3,0.06340000000000001,l,2024-08-24 13:30:00,0,0,1,0,-2.640715
h,4.2134,1.95179,4.2134,1.19402,"{'att': 165, 'def': 17}","{'att': 308, 'def': 23}",12,6,3,3,2.6429,d,2024-08-31 13:30:00,0,1,0,1,3.01938
a,2.7214,2.05136,2.7214,2.05136,"{'att': 223, 'def': 22}","{'att': 344, 'def': 35}",7,7,3,1,1.8456000000000004,w,2024-09-14 13:30:00,1,0,0,3,0.6700400000000002
h,3.56218,0.60692,3.56218,0.60692,"{'att': 312, 'def': 21}","{'att': 296, 'def': 17}",5,5,5,1,2.8748,w,2024-09-22 15:30:00,1,0,0,3,2.95526
a,2.58036,1.0386,1.69075,1.0386,"{'att': 107, 'def': 17}","{'att': 300, 'def': 26}",6,4,2,2,2.4833999999999996,d,2024-09-28 13:30:00,0,1,0,1,0.65215
h,1.72567,0.893468,0.828465,0.893468,"{'att': 194, 'def': 25}","{'att': 337, 'def': 13}",7,3,1,1,2.0598,d,2024-10-06 17:30:00,0,1,0,1,-0.06500300000000003
a,0.286656,3.61889,0.286656,3.61889,"{'att': 422, 'def': 17}","{'att': 213, 'def': 20}",2,16,0,4,0.021900000000000003,l,2024-10-19 16:30:00,0,0,1,0,-3.3322339999999997
h,1.90999,0.680092,1.90999,0.680092,"{'att': 227, 'def': 15}","{'att': 280, 'def': 19}",10,3,2,1,2.3277,w,2024-10-26 13:30:00,1,0,0,3,1.229898
a,0.223778,2.78287,0.223778,2.78287,"{'att': 237, 'def': 23}","{'att': 244, 'def': 25}",8,4,0,0,0.0895,d,2024-11-01 19:30:00,0,1,0,1,-2.559092
h,2.81862,1.93894,2.06085,1.93894,"{'att': 232, 'def': 23}","{'att': 299, 'def': 24}",17,2,2,3,1.9434999999999998,l,2024-11-10 16:30:00,0,0,1,0,0.12190999999999974
h,2.05767,0.652259,2.05767,0.652259,"{'att': 284, 'def': 16}","{'att': 378, 'def': 30}",15,4,2,0,2.4082,w,2024-11-23 14:30:00,1,0,0,3,1.405411
a,1.6651,2.14949,1.6651,2.14949,"{'att': 229, 'def': 20}","{'att': 340, 'def': 16}",4,10,2,2,1.0573000000000001,d,2024-11-30 14:30:00,0,1,0,1,-0.4843900000000001
h,1.81349,1.86301,1.81349,1.86301,"{'att': 170, 'def': 21}","{'att': 408, 'def': 28}",5,6,3,2,1.357,w,2024-12-06 19:30:00,1,0,0,3,-0.04952000000000001
a,3.46171,0.808275,2.70394,0.808275,"{'att': 133, 'def': 17}","{'att': 328, 'def': 29}",9,3,3,1,2.8163,w,2024-12-15 14:30:00,1,0,0,3,1.8956649999999997
h,2.41593,2.57781,2.41593,1.72788,"{'att': 145, 'def': 23}","{'att': 401, 'def': 20}",20,4,0,1,1.2469,l,2024-12-21 14:30:00,0,0,1,0,0.6880499999999998
a,2.61617,0.339144,2.61617,0.339144,"{'att': 226, 'def': 24}","{'att': 313, 'def': 27}",11,1,1,0,2.8459,w,2025-01-12 16:30:00,1,0,0,3,2.2770259999999998
h,2.42754,0.710278,2.42754,0.710278,"{'att': 237, 'def': 24}","{'att': 355, 'def': 26}",7,2,2,1,2.633,w,2025-01-15 19:30:00,1,0,0,3,1.717262
h,2.26605,0.187694,1.50827,0.187694,"{'att': 257, 'def': 22}","{'att': 336, 'def': 16}",7,6,4,0,2.8230999999999997,w,2025-01-18 14:30:00,1,0,0,3,1.320576
a,0.917385,2.22883,0.917385,2.22883,"{'att': 134, 'def': 16}","{'att': 266, 'def': 30}",13,9,0,2,0.48109999999999997,l,2025-01-25 14:30:00,0,0,1,0,-1.311445
h,0.950734,1.96971,0.950734,1.96971,"{'att': 265, 'def': 26}","{'att': 289, 'def': 16}",12,12,1,2,0.6299,l,2025-02-01 14:30:00,0,0,1,0,-1.018976
a,0.452825,1.07063,0.452825,1.07063,"{'att': 384, 'def': 19}","{'att': 134, 'def': 21}",3,5,2,1,0.7622,w,2025-02-08 14:30:00,1,0,0,3,-0.6178049999999999
h,1.22466,1.75731,1.22466,0.999535,"{'att': 215, 'def': 17}","{'att': 248, 'def': 25}",9,4,1,2,0.8735,l,2025-02-15 14:30:00,0,0,1,0,0.22512500000000013
a,3.67099,0.705815,3.67099,0.705815,"{'att': 279, 'def': 21}","{'att': 332, 'def': 14}",25,6,1,1,2.8591,d,2025-02-23 18:30:00,0,1,0,1,2.9651750000000003
h,0.653703,2.29942,0.653703,2.29942,"{'att': 257, 'def': 27}","{'att': 254, 'def': 25}",15,7,1,3,0.35850000000000004,l,2025-02-28 19:30:00,0,0,1,0,-1.6457169999999999
