h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.608052,1.30561,0.608052,1.30561,"{'att': 184, 'def': 11}","{'att': 374, 'def': 19}",12,5,1,1,0.7009000000000001,d,2024-08-18 19:30:00,0,1,0,1,-0.6975579999999999
h,2.17954,0.378528,2.17954,0.378528,"{'att': 245, 'def': 28}","{'att': 296, 'def': 25}",9,4,3,0,2.6414999999999997,w,2024-08-25 15:00:00,1,0,0,3,1.8010119999999998
a,3.28322,0.809213,2.53994,0.809213,"{'att': 282, 'def': 24}","{'att': 255, 'def': 19}",16,1,1,1,2.7547,d,2024-08-29 19:30:00,0,1,0,1,1.7307270000000001
h,2.37168,0.831429,1.6284,0.831429,"{'att': 226, 'def': 28}","{'att': 307, 'def': 22}",9,9,2,0,2.4502,w,2024-09-01 19:30:00,1,0,0,3,0.7969710000000001
a,2.2759,1.41828,0.789346,1.41828,"{'att': 268, 'def': 13}","{'att': 281, 'def': 17}",5,11,2,0,2.0381,w,2024-09-14 19:00:00,1,0,0,3,-0.628934
h,4.89487,0.318831,4.1516,0.318831,"{'att': 119, 'def': 21}","{'att': 414, 'def': 13}",23,3,4,1,2.9917999999999996,w,2024-09-21 19:00:00,1,0,0,3,3.8327690000000003
h,1.79791,0.853455,1.79791,0.853455,"{'att': 159, 'def': 16}","{'att': 524, 'def': 22}",4,4,3,2,2.1235999999999997,w,2024-09-24 19:00:00,1,0,0,3,0.9444549999999999
a,0.660987,1.05477,0.660987,1.05477,"{'att': 345, 'def': 20}","{'att': 342, 'def': 13}",7,7,1,1,0.9475,d,2024-09-29 19:00:00,0,1,0,1,-0.393783
h,0.459582,1.4618,0.459582,1.4618,"{'att': 285, 'def': 23}","{'att': 331, 'def': 16}",5,3,2,0,0.5096,w,2024-10-05 19:00:00,1,0,0,3,-1.002218
a,1.19816,1.79112,1.19816,1.79112,"{'att': 313, 'def': 21}","{'att': 355, 'def': 28}",6,6,2,1,0.9066,w,2024-10-19 19:00:00,1,0,0,3,-0.5929600000000002
h,1.40359,2.51566,1.40359,2.51566,"{'att': 256, 'def': 31}","{'att': 189, 'def': 26}",3,4,0,4,0.6662000000000001,l,2024-10-26 19:00:00,0,0,1,0,-1.1120700000000001
h,3.27315,0.0678926,3.27315,0.0678926,"{'att': 155, 'def': 14}","{'att': 383, 'def': 23}",12,1,4,0,2.9836,w,2024-11-09 13:00:00,1,0,0,3,3.2052574
a,2.73014,0.108948,2.73014,0.108948,"{'att': 158, 'def': 16}","{'att': 337, 'def': 23}",15,2,3,0,2.9008000000000003,w,2024-11-24 17:30:00,1,0,0,3,2.621192
h,3.23626,0.34657,2.49298,0.34657,"{'att': 117, 'def': 15}","{'att': 407, 'def': 35}",7,3,2,0,2.9069,w,2024-12-01 15:15:00,1,0,0,3,2.1464100000000004
a,1.97732,2.08134,1.23405,2.08134,"{'att': 194, 'def': 16}","{'att': 395, 'def': 27}",5,3,1,2,1.2690000000000001,l,2024-12-04 20:00:00,0,0,1,0,-0.8472899999999999
a,1.16034,0.351337,1.16034,0.351337,"{'att': 298, 'def': 15}","{'att': 384, 'def': 11}",2,5,3,0,2.1103,w,2024-12-07 20:00:00,1,0,0,3,0.8090029999999999
a,1.15429,1.60769,1.15429,1.60769,"{'att': 162, 'def': 20}","{'att': 361, 'def': 35}",8,6,3,3,0.9915,d,2024-12-14 20:00:00,0,1,0,1,-0.4534
h,2.90098,1.41183,2.90098,1.41183,"{'att': 268, 'def': 22}","{'att': 421, 'def': 28}",13,3,4,2,2.3165,w,2024-12-22 15:15:00,1,0,0,3,1.4891500000000002
a,2.69157,1.35313,1.94829,1.35313,"{'att': 250, 'def': 26}","{'att': 358, 'def': 14}",7,3,2,1,2.318,w,2025-01-03 20:00:00,1,0,0,3,0.5951600000000001
h,6.40549,1.06201,5.66221,1.06201,"{'att': 203, 'def': 37}","{'att': 317, 'def': 12}",22,1,4,1,2.9906,w,2025-01-19 15:15:00,1,0,0,3,4.6002
a,2.45677,0.234653,1.7135,0.234653,"{'att': 201, 'def': 18}","{'att': 342, 'def': 17}",10,1,3,0,2.8263000000000003,w,2025-01-25 20:00:00,1,0,0,3,1.478847
a,1.52796,0.52719,1.52796,0.52719,"{'att': 132, 'def': 11}","{'att': 417, 'def': 12}",18,1,0,1,2.1443999999999996,l,2025-02-01 20:00:00,0,0,1,0,1.00077
h,2.55575,1.62463,2.55575,0.881351,"{'att': 298, 'def': 23}","{'att': 295, 'def': 13}",10,4,1,1,2.0505999999999998,d,2025-02-08 20:00:00,0,1,0,1,1.6743990000000002
