h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.799203,1.05058,0.799203,1.05058,"{'att': 285, 'def': 15}","{'att': 162, 'def': 21}",1,6,1,1,1.076,d,2025-08-25 16:30:00,0,1,0,1,-0.2513770000000001
a,0.600485,3.96645,0.600485,3.96645,"{'att': 440, 'def': 19}","{'att': 196, 'def': 26}",6,13,0,4,0.0579,l,2025-08-31 18:45:00,0,0,1,0,-3.365965
h,1.8883,0.166346,1.8883,0.166346,"{'att': 330, 'def': 28}","{'att': 228, 'def': 11}",3,1,0,0,2.6719,d,2025-09-15 16:30:00,0,1,0,1,1.7219540000000002
h,1.65885,0.470357,0.897552,0.470357,"{'att': 311, 'def': 20}","{'att': 82, 'def': 15}",4,7,1,1,2.4185000000000003,d,2025-09-20 16:00:00,0,1,0,1,0.427195
a,1.35351,1.30542,1.35351,1.30542,"{'att': 227, 'def': 27}","{'att': 140, 'def': 19}",1,5,0,2,1.373,l,2025-09-28 13:00:00,0,0,1,0,0.048089999999999966
h,0.810981,1.5058,0.810981,0.561962,"{'att': 185, 'def': 23}","{'att': 224, 'def': 20}",8,2,0,1,0.6812,l,2025-10-03 18:45:00,0,0,1,0,0.249019
a,1.65491,0.572009,1.65491,0.572009,"{'att': 295, 'def': 28}","{'att': 131, 'def': 13}",9,5,0,0,2.2532,d,2025-10-18 13:00:00,0,1,0,1,1.0829010000000001
h,2.03687,0.837271,2.03687,0.837271,"{'att': 379, 'def': 24}","{'att': 158, 'def': 21}",2,2,2,2,2.3492,d,2025-10-26 13:00:00,0,1,0,1,1.199599
a,1.69938,1.74279,1.69938,1.74279,"{'att': 330, 'def': 27}","{'att': 103, 'def': 22}",7,4,1,3,1.3476,l,2025-10-29 16:30:00,0,0,1,0,-0.04341000000000017
h,0.372642,1.15025,0.372642,1.15025,"{'att': 400, 'def': 20}","{'att': 120, 'def': 13}",3,12,1,2,0.6393,l,2025-11-02 11:30:00,0,0,1,0,-0.7776080000000001
a,0.691863,0.555045,0.691863,0.555045,"{'att': 193, 'def': 28}","{'att': 119, 'def': 22}",5,3,0,0,1.4964000000000002,d,2025-11-08 14:00:00,0,1,0,1,0.136818
h,0.943021,1.51628,0.943021,1.51628,"{'att': 178, 'def': 36}","{'att': 236, 'def': 16}",6,5,1,2,0.8787,l,2025-11-23 11:30:00,0,0,1,0,-0.5732590000000001
a,2.60658,1.64897,2.60658,1.64897,"{'att': 257, 'def': 27}","{'att': 153, 'def': 20}",4,3,1,2,2.1438,l,2025-11-29 14:00:00,0,0,1,0,0.9576100000000001
h,1.60244,1.76527,1.60244,1.00397,"{'att': 312, 'def': 27}","{'att': 119, 'def': 19}",9,10,3,1,1.2036,w,2025-12-06 19:45:00,1,0,0,3,0.5984700000000001
a,1.53867,2.41776,1.53867,2.41776,"{'att': 253, 'def': 29}","{'att': 129, 'def': 18}",7,6,2,1,0.7889999999999999,w,2025-12-14 14:00:00,1,0,0,3,-0.8790899999999999
a,0.32776,2.87827,0.32776,2.11697,"{'att': 250, 'def': 29}","{'att': 231, 'def': 15}",1,3,0,3,0.0379,l,2025-12-28 11:30:00,0,0,1,0,-1.7892099999999997
h,0.260564,1.70287,0.260564,1.70287,"{'att': 275, 'def': 29}","{'att': 187, 'def': 23}",4,1,0,3,0.3147,l,2026-01-04 17:00:00,0,0,1,0,-1.442306
a,1.29178,1.57287,0.530478,1.57287,"{'att': 389, 'def': 23}","{'att': 148, 'def': 14}",2,5,2,2,1.1307,d,2026-01-07 17:30:00,0,1,0,1,-1.042392
h,0.584887,0.64447,0.584887,0.64447,"{'att': 443, 'def': 23}","{'att': 213, 'def': 17}",6,5,0,1,1.2142,l,2026-01-11 17:00:00,0,0,1,0,-0.05958299999999994
h,1.6881,0.690747,1.6881,0.690747,"{'att': 338, 'def': 21}","{'att': 192, 'def': 20}",5,6,2,3,2.2207000000000003,l,2026-01-15 17:30:00,0,0,1,0,0.9973529999999999
a,0.487484,0.452062,0.487484,0.452062,"{'att': 283, 'def': 21}","{'att': 162, 'def': 16}",5,2,0,0,1.2847,d,2026-01-19 17:30:00,0,1,0,1,0.035421999999999954
h,0.573784,1.93652,0.573784,1.93652,"{'att': 214, 'def': 20}","{'att': 216, 'def': 17}",3,8,1,3,0.43610000000000004,l,2026-01-26 19:45:00,0,0,1,0,-1.362736
a,0.374813,1.98129,0.374813,1.98129,"{'att': 446, 'def': 32}","{'att': 237, 'def': 10}",1,7,0,4,0.1972,l,2026-01-31 19:45:00,0,0,1,0,-1.606477
h,0.0783843,1.26143,0.0783843,1.26143,"{'att': 149, 'def': 21}","{'att': 287, 'def': 22}",1,6,0,0,0.2757,d,2026-02-06 19:45:00,0,1,0,1,-1.1830457
a,0.856137,2.16714,0.0948381,2.16714,"{'att': 252, 'def': 17}","{'att': 97, 'def': 21}",2,13,1,2,0.4092,l,2026-02-15 14:00:00,0,0,1,0,-2.0723019
a,0.615652,1.58706,0.615652,0.680118,"{'att': 281, 'def': 24}","{'att': 293, 'def': 16}",2,3,0,3,0.4829,l,2026-02-20 19:45:00,0,0,1,0,-0.06446600000000002
h,0.277835,1.21355,0.277835,1.21355,"{'att': 344, 'def': 20}","{'att': 188, 'def': 17}",3,10,1,2,0.4809,l,2026-02-28 17:00:00,0,0,1,0,-0.9357149999999999
a,2.02855,0.903746,2.02855,0.903746,"{'att': 267, 'def': 39}","{'att': 80, 'def': 16}",4,7,2,1,2.2171000000000003,w,2026-03-08 14:00:00,1,0,0,3,1.1248040000000001
h,0.370821,0.534091,0.370821,0.534091,"{'att': 261, 'def': 25}","{'att': 170, 'def': 14}",0,6,0,2,1.0674000000000001,l,2026-03-15 11:30:00,0,0,1,0,-0.16326999999999997
a,0.765772,1.74248,0.765772,1.74248,"{'att': 276, 'def': 23}","{'att': 216, 'def': 24}",5,8,0,1,0.6016,l,2026-03-22 14:00:00,0,0,1,0,-0.976708
h,0.922577,0.308725,0.922577,0.308725,"{'att': 276, 'def': 21}","{'att': 222, 'def': 16}",8,3,0,1,1.8712999999999997,l,2026-04-04 16:00:00,0,0,1,0,0.613852
a,1.67554,1.1485,1.67554,1.1485,"{'att': 199, 'def': 22}","{'att': 207, 'def': 17}",6,4,1,2,1.7538999999999998,l,2026-04-11 13:00:00,0,0,1,0,0.52704
h,0.709696,0.830747,0.709696,0.830747,"{'att': 283, 'def': 19}","{'att': 217, 'def': 8}",2,5,0,1,1.1480000000000001,l,2026-04-19 13:00:00,0,0,1,0,-0.12105100000000002
h,0.249294,1.20604,0.249294,1.20604,"{'att': 187, 'def': 20}","{'att': 168, 'def': 28}",4,3,0,0,0.4761,d,2026-04-25 18:45:00,0,1,0,1,-0.956746
a,0.197193,2.68622,0.197193,2.68622,"{'att': 288, 'def': 18}","{'att': 116, 'def': 15}",0,17,1,1,0.09240000000000001,d,2026-05-03 16:00:00,0,1,0,1,-2.489027
h,1.29052,1.06072,1.29052,1.06072,"{'att': 252, 'def': 24}","{'att': 146, 'def': 28}",7,7,0,1,1.5478,l,2026-05-10 10:30:00,0,0,1,0,0.22979999999999978
