element_in,element_in_cost,element_out,element_out_cost,entry,event,time
329,59,783,55,4842,37,2026-05-13T12:03:01.483469Z
666,88,249,75,4842,36,2026-05-04T15:31:15.279678Z
16,98,235,104,4842,36,2026-05-04T15:31:15.274889Z
730,53,817,52,4842,34,2026-04-24T16:28:07.092583Z
329,60,450,80,4842,34,2026-04-24T16:28:07.092320Z
817,52,749,43,4842,34,2026-04-24T14:38:21.462945Z
450,80,717,65,4842,34,2026-04-24T14:38:21.462507Z
384,73,387,71,4842,34,2026-04-24T14:38:21.462106Z
606,45,683,41,4842,34,2026-04-24T14:38:21.461694Z
447,37,291,57,4842,34,2026-04-24T14:38:21.461393Z
567,39,502,46,4842,34,2026-04-24T14:38:21.461096Z
596,72,64,87,4842,34,2026-04-24T13:37:29.778621Z
21,72,450,80,4842,34,2026-04-24T13:37:29.778449Z
717,65,329,60,4842,34,2026-04-24T13:37:29.778256Z
683,41,606,44,4842,34,2026-04-24T13:37:29.778066Z
291,57,575,44,4842,34,2026-04-24T13:37:29.777875Z
502,46,2,40,4842,34,2026-04-24T13:37:29.777613Z
749,43,730,53,4842,34,2026-04-23T06:36:04.430579Z
64,87,136,73,4842,34,2026-04-23T06:36:04.430374Z
329,60,21,72,4842,34,2026-04-23T06:36:04.430144Z
606,44,541,38,4842,34,2026-04-23T06:36:04.429833Z
575,44,447,37,4842,34,2026-04-23T06:36:04.429556Z
2,40,502,46,4842,34,2026-04-23T06:36:04.429243Z
730,53,499,103,4842,34,2026-04-20T06:42:22.503909Z
136,73,252,40,4842,34,2026-04-20T06:42:22.503706Z
387,71,299,62,4842,34,2026-04-20T06:42:22.503471Z
502,46,105,38,4842,34,2026-04-20T06:42:22.503162Z
541,38,346,37,4842,34,2026-04-19T11:22:35.302052Z
624,77,691,56,4842,34,2026-04-19T11:19:46.731097Z
499,103,430,144,4842,34,2026-04-19T11:19:46.730905Z
252,40,249,77,4842,34,2026-04-19T11:19:46.730677Z
299,62,783,55,4842,34,2026-04-19T11:19:46.730460Z
450,80,235,104,4842,34,2026-04-19T11:19:46.730146Z
21,72,84,53,4842,34,2026-04-19T11:19:46.729836Z
381,140,82,82,4842,34,2026-04-19T11:19:46.729607Z
346,37,411,50,4842,34,2026-04-19T11:19:46.729396Z
447,37,347,38,4842,34,2026-04-19T11:19:46.729131Z
568,51,151,45,4842,34,2026-04-19T11:19:46.728869Z
373,62,72,51,4842,34,2026-04-19T11:19:46.728453Z
105,38,341,39,4842,34,2026-04-19T11:19:46.728011Z
1,60,139,45,4842,34,2026-04-19T11:19:46.727548Z
691,56,624,76,4842,33,2026-04-18T08:21:24.866351Z
783,55,660,48,4842,32,2026-04-09T18:29:03.266595Z
430,144,691,56,4842,32,2026-04-07T06:34:58.668417Z
249,78,136,72,4842,32,2026-04-07T06:34:58.668269Z
624,76,100,47,4842,32,2026-04-07T06:34:58.668110Z
660,48,381,140,4842,32,2026-04-07T06:34:58.667944Z
82,82,83,59,4842,32,2026-04-07T06:34:58.667790Z
347,38,473,53,4842,32,2026-04-07T06:34:58.667633Z
72,51,373,62,4842,32,2026-04-07T06:34:58.667465Z
411,50,317,45,4842,32,2026-04-07T06:34:58.667301Z
151,45,291,55,4842,32,2026-04-07T06:34:58.667122Z
341,39,470,40,4842,32,2026-04-07T06:34:58.666916Z
139,45,1,60,4842,32,2026-04-07T06:34:58.666684Z
473,53,8,63,4842,31,2026-03-15T21:13:59.718103Z
691,57,430,144,4842,30,2026-03-13T22:01:07.820126Z
381,140,660,47,4842,30,2026-03-13T22:01:07.812004Z
83,58,517,53,4842,28,2026-02-22T00:53:49.396127Z
84,53,237,66,4842,28,2026-02-22T00:53:49.390488Z
100,47,64,87,4842,26,2026-02-08T21:36:23.211491Z
235,104,329,59,4842,26,2026-02-08T21:36:23.205068Z
64,88,661,88,4842,24,2026-01-25T00:31:42.086474Z
449,93,387,66,4842,24,2026-01-25T00:31:42.081181Z
517,53,414,83,4842,23,2026-01-24T10:58:26.746419Z
237,64,450,80,4842,22,2026-01-15T17:13:58.434319Z
8,63,411,52,4842,22,2026-01-15T17:13:58.427318Z
387,66,82,76,4842,19,2025-12-29T10:02:34.981397Z
5,62,257,51,4842,19,2025-12-29T10:02:34.975633Z
450,79,449,91,4842,18,2025-12-21T21:12:34.485968Z
1,60,139,44,4842,18,2025-12-21T21:12:34.476190Z
661,88,218,43,4842,18,2025-12-21T15:26:08.021246Z
329,57,16,101,4842,18,2025-12-21T15:26:08.015954Z
136,71,283,77,4842,17,2025-12-14T19:48:55.445647Z
414,87,119,83,4842,16,2025-12-13T11:32:36.277569Z
36,49,225,56,4842,16,2025-12-13T11:32:36.277216Z
252,42,100,46,4842,16,2025-12-13T11:16:21.880412Z
225,56,8,64,4842,16,2025-12-13T11:16:21.880037Z
1,60,314,49,4842,16,2025-12-13T11:16:21.879632Z
100,46,337,62,4842,16,2025-12-12T12:25:42.333953Z
387,67,660,48,4842,16,2025-12-12T12:25:42.333445Z
322,45,36,48,4842,16,2025-12-12T12:25:42.332919Z
660,48,237,66,4842,16,2025-12-10T18:30:40.856973Z
36,48,447,38,4842,16,2025-12-10T18:30:40.856724Z
106,49,78,38,4842,16,2025-12-10T18:30:40.856421Z
237,66,517,54,4842,16,2025-12-09T15:36:35.027157Z
119,84,414,85,4842,16,2025-12-09T15:36:35.026930Z
447,38,191,39,4842,16,2025-12-09T15:36:35.026725Z
78,38,106,49,4842,16,2025-12-09T15:36:35.026463Z
191,39,78,38,4842,16,2025-12-08T20:36:34.984620Z
106,49,447,38,4842,16,2025-12-08T20:36:34.984328Z
517,54,237,66,4842,16,2025-12-08T20:36:34.983755Z
237,66,517,54,4842,16,2025-12-08T20:34:48.262403Z
449,90,235,103,4842,16,2025-12-08T20:34:48.261857Z
78,38,348,41,4842,16,2025-12-07T23:24:09.553965Z
447,38,226,52,4842,16,2025-12-07T23:24:09.553708Z
517,54,515,73,4842,16,2025-12-07T23:24:09.553418Z
337,62,64,85,4842,16,2025-12-07T23:24:09.553178Z
414,85,54,54,4842,16,2025-12-07T23:24:09.552924Z
235,103,120,70,4842,16,2025-12-07T23:24:09.552663Z
725,54,7,58,4842,16,2025-12-07T23:24:09.552314Z
314,49,139,44,4842,16,2025-12-06T17:52:25.347307Z
348,41,257,50,4842,16,2025-12-06T17:52:25.347030Z
226,52,411,52,4842,16,2025-12-06T17:52:25.346782Z
7,58,373,60,4842,16,2025-12-06T17:52:25.346524Z
8,64,291,54,4842,16,2025-12-06T17:52:25.346257Z
515,73,414,82,4842,16,2025-12-06T17:52:25.345991Z
83,60,449,89,4842,16,2025-12-06T17:52:25.345743Z
54,54,660,48,4842,16,2025-12-06T17:52:25.345491Z
120,70,82,76,4842,16,2025-12-06T17:52:25.345177Z
64,85,218,43,4842,16,2025-12-06T17:52:25.344925Z
136,68,283,78,4842,16,2025-12-06T17:52:25.344616Z
291,54,256,58,4842,15,2025-12-04T20:12:11.975235Z
411,52,72,48,4842,15,2025-12-04T20:12:11.970635Z
414,80,427,54,4842,13,2025-11-23T06:36:36.843809Z
139,44,1,57,4842,13,2025-11-23T06:36:36.836725Z
257,50,5,63,4842,12,2025-11-21T18:45:58.070325Z
256,56,631,44,4842,10,2025-10-26T16:19:32.129428Z
283,76,499,105,4842,9,2025-10-24T06:16:25.616487Z
449,89,158,57,4842,9,2025-10-24T06:16:25.608304Z
499,106,666,90,4842,8,2025-10-04T21:38:20.428689Z
16,99,381,144,4842,8,2025-10-04T21:38:20.428294Z
373,61,36,45,4842,8,2025-10-04T21:38:20.423735Z
218,44,249,76,4842,5,2025-09-19T08:51:38.436751Z
430,142,64,88,4842,5,2025-09-19T08:51:38.436519Z
660,50,382,83,4842,5,2025-09-19T08:51:38.436289Z
158,58,267,65,4842,5,2025-09-19T08:51:38.436048Z
82,75,47,70,4842,5,2025-09-19T08:51:38.435777Z
72,46,575,46,4842,5,2025-09-19T08:51:38.435543Z
5,61,568,55,4842,5,2025-09-19T08:51:38.435303Z
36,45,508,50,4842,5,2025-09-19T08:51:38.435046Z
631,45,191,40,4842,5,2025-09-19T08:51:38.434765Z
1,55,220,50,4842,5,2025-09-19T08:51:38.434464Z
666,90,252,45,4842,4,2025-08-30T19:44:09.888281Z
267,65,450,80,4842,4,2025-08-30T19:44:09.881387Z
450,80,235,105,4842,3,2025-08-26T20:38:58.420789Z
