season_name,total_points,rank
2017/18,2015,1058643
2018/19,2093,903433
2019/20,1841,3803220
2020/21,2265,521153
2021/22,2353,452778
2022/23,2619,6183
2023/24,2469,136245
2024/25,2540,53852
