season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2023/24,477555,45,44,30,294,1,2,1,5,0,0,0,0,0,0,2,112,105.4,147.1,107.0,36.0,0,0,0,0,2,1.50,1.10,2.60,2.91
2024/25,477555,50,47,3,14,0,0,0,1,0,0,0,0,0,0,0,13,4.4,12.6,0.0,1.6,0,0,0,2,0,0.00,0.02,0.02,0.47
