event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,58,58,3379513,3488371,3379511,40,0,1000,0,0,4
2,48,106,6140282,6192146,4274377,60,0,1001,0,0,14
3,52,158,4021860,4053861,3507939,40,34,1004,1,0,4
4,55,213,8754708,8767492,4865105,80,40,1007,2,0,7
5,49,262,3063933,3124960,4023692,30,40,1010,0,0,8
6,73,335,733237,750562,2033849,10,1,1013,0,0,18
7,99,434,28236,29129,600583,1,1,1017,0,0,10
8,87,521,250085,251262,220324,5,0,1028,3,0,11
9,42,563,7475951,7504430,336708,65,2,1032,1,0,7
10,68,627,5564803,5587509,546992,50,1,1038,2,4,7
11,47,674,2374243,2404330,423006,20,0,1043,1,0,8
12,48,722,2725384,2751446,340185,25,10,1043,1,0,2
13,39,761,4322114,4353498,393962,35,12,1043,1,0,11
14,75,836,1957548,1979678,314188,20,7,1042,1,0,7
15,67,903,1075775,1091827,182415,10,7,1044,0,0,12
16,90,993,359635,368854,98931,5,12,1046,5,0,11
17,88,1081,1493166,1507811,75994,15,4,1053,1,0,0
18,38,1115,9144388,9166027,136839,75,3,1056,2,4,17
19,38,1153,7572950,7610397,151549,60,2,1057,1,0,2
20,67,1220,441499,448505,76341,5,22,1054,1,0,8
21,69,1289,632727,644630,42289,5,4,1055,1,0,12
22,40,1329,6437818,6476883,44911,55,7,1056,1,0,5
23,48,1377,4515786,4542374,33798,40,2,1061,1,0,7
24,80,1453,276429,281000,19273,5,0,1058,2,4,5
25,79,1532,663588,674077,12694,10,4,1064,1,0,6
26,70,1602,2592432,2637038,11892,25,4,1066,0,0,6
27,55,1657,2468685,2477957,8327,20,8,1065,2,0,13
28,99,1752,14410,14952,2772,1,9,1065,2,4,1
29,51,1803,7479603,7493861,5557,60,10,1070,1,0,2
30,62,1865,654529,678516,4198,10,10,1074,0,0,15
31,66,1931,646442,655762,3073,10,19,1076,2,0,0
32,58,1989,2553534,2644626,3234,20,36,1058,0,0,13
33,124,2113,179358,187296,2127,5,36,1059,0,0,0
34,73,2186,124244,133441,1067,1,36,1059,0,0,4
35,59,2245,3095859,3165779,908,25,36,1062,0,0,16
36,88,2333,1607217,1614533,660,15,46,1066,3,0,14
37,30,2363,4261306,4283103,521,35,36,1069,1,0,13
