h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.0758907,2.31711,0.0758907,2.31711,"{'att': 336, 'def': 16}","{'att': 163, 'def': 35}",3,7,0,2,0.0781,l,2024-08-17 17:00:00,0,0,1,0,-2.2412193
a,1.01201,2.94016,1.01201,2.94016,"{'att': 422, 'def': 18}","{'att': 187, 'def': 20}",3,7,2,2,0.326,d,2024-08-25 18:45:00,0,1,0,1,-1.92815
h,2.00948,1.02619,2.00948,1.02619,"{'att': 201, 'def': 18}","{'att': 244, 'def': 27}",4,4,2,1,2.1172,w,2024-09-01 15:00:00,1,0,0,3,0.98329
a,0.549218,1.43325,0.549218,1.43325,"{'att': 316, 'def': 12}","{'att': 414, 'def': 24}",9,9,2,1,0.6103999999999999,w,2024-09-15 15:00:00,1,0,0,3,-0.8840319999999999
h,0.760314,1.90277,0.760314,1.90277,"{'att': 438, 'def': 11}","{'att': 130, 'def': 23}",2,13,1,1,0.5261,d,2024-09-21 19:00:00,0,1,0,1,-1.1424560000000001
a,4.18122,1.08284,4.18122,1.08284,"{'att': 302, 'def': 25}","{'att': 302, 'def': 29}",6,4,3,1,2.8402,w,2024-09-29 15:00:00,1,0,0,3,3.0983799999999997
h,3.71514,0.874094,2.95504,0.874094,"{'att': 284, 'def': 24}","{'att': 254, 'def': 21}",10,7,4,2,2.866,w,2024-10-06 15:00:00,1,0,0,3,2.080946
a,1.22872,2.86385,1.22872,2.10375,"{'att': 135, 'def': 18}","{'att': 303, 'def': 24}",5,8,1,2,0.3198,l,2024-10-20 15:00:00,0,0,1,0,-0.8750299999999998
h,1.44911,1.64092,1.44911,0.880825,"{'att': 212, 'def': 23}","{'att': 248, 'def': 17}",5,4,1,2,1.1912,l,2024-10-26 17:00:00,0,0,1,0,0.5682849999999999
a,0.818661,0.910081,0.818661,0.910081,"{'att': 205, 'def': 23}","{'att': 225, 'def': 26}",3,7,0,1,1.2555,l,2024-11-03 14:00:00,0,0,1,0,-0.09142000000000006
a,2.69952,1.51035,2.69952,1.51035,"{'att': 249, 'def': 20}","{'att': 232, 'def': 27}",5,3,3,0,2.2613,w,2024-11-10 16:00:00,1,0,0,3,1.18917
h,1.17295,1.92683,1.17295,1.92683,"{'att': 322, 'def': 19}","{'att': 188, 'def': 21}",5,13,1,1,0.8046,d,2024-11-23 20:00:00,0,1,0,1,-0.7538800000000001
h,0.589301,1.40788,0.589301,1.40788,"{'att': 262, 'def': 27}","{'att': 256, 'def': 23}",2,4,0,2,0.6387,l,2024-11-29 19:45:00,0,0,1,0,-0.8185790000000001
a,1.28455,1.0949,1.28455,1.0949,"{'att': 277, 'def': 28}","{'att': 304, 'def': 29}",8,6,0,0,1.5007000000000001,d,2024-12-08 16:00:00,0,1,0,1,0.1896500000000001
h,1.52074,1.3291,1.52074,1.3291,"{'att': 339, 'def': 30}","{'att': 177, 'def': 40}",4,12,0,0,1.5415999999999999,d,2024-12-14 20:00:00,0,1,0,1,0.19164000000000003
a,1.27612,3.18639,1.27612,3.18639,"{'att': 350, 'def': 24}","{'att': 230, 'def': 29}",11,10,1,3,0.3128,l,2025-01-04 16:00:00,0,0,1,0,-1.91027
h,0.950928,3.22004,0.950928,2.45995,"{'att': 283, 'def': 23}","{'att': 330, 'def': 16}",1,7,2,4,0.18919999999999998,l,2025-01-11 18:00:00,0,0,1,0,-1.509022
h,1.49091,1.29453,1.49091,1.29453,"{'att': 237, 'def': 22}","{'att': 246, 'def': 15}",5,1,1,1,1.5058,d,2025-01-19 16:15:00,0,1,0,1,0.19638
a,0.613384,1.79628,0.613384,1.79628,"{'att': 401, 'def': 22}","{'att': 111, 'def': 22}",4,13,1,1,0.5055000000000001,d,2025-01-25 20:05:00,0,1,0,1,-1.182896
