event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,749053,728920,10,0,1000,0,0,5
2,58,130,3021533,3040760,654705,30,0,1001,0,0,2
3,61,191,1532307,1540122,302134,15,8,1004,2,0,5
4,77,268,1783348,1793743,207833,20,8,1006,1,0,9
5,77,345,12115,12288,14076,1,4,1008,1,0,0
6,62,407,2452679,2460368,26130,25,2,1009,1,0,10
7,54,461,8005835,8013005,126468,70,0,1013,1,0,7
8,56,517,6393978,6407030,279773,55,0,1018,1,0,17
9,56,573,2725644,2743360,198808,25,2,1009,0,0,7
10,70,643,4568854,4589037,257680,40,2,1019,0,0,9
11,84,727,1164,1175,18769,1,14,1021,1,0,4
12,68,795,190113,191912,3357,5,14,1027,0,0,11
13,52,847,1095287,1098893,2203,10,9,1031,2,0,8
14,53,900,8312220,8320251,9535,70,9,1036,1,0,5
15,79,979,248996,249932,2021,5,2,1041,2,0,9
16,58,1037,7063972,7067839,8654,60,6,1047,4,0,18
17,89,1126,1297022,1304702,5776,15,6,1052,0,0,19
18,56,1182,1905574,1912679,3405,20,6,1052,1,0,18
19,57,1239,878796,881754,1154,10,11,1054,1,0,16
20,33,1272,9566934,9570651,4755,80,1,1052,2,0,25
21,62,1334,1914425,1926365,3505,20,5,1050,1,0,11
22,48,1382,2867307,2877054,2475,25,6,1051,1,0,6
23,40,1422,8184764,8201438,2681,65,16,1051,1,0,9
24,58,1480,5283451,5294764,4324,45,7,1047,1,0,2
25,71,1551,2204686,2219548,4374,20,4,1048,1,0,10
26,70,1617,2808619,2816461,5354,25,14,1048,2,4,6
27,40,1657,9184406,9200883,8252,75,3,1048,1,0,9
28,76,1733,1299974,1307845,7665,15,8,1045,1,0,1
29,76,1809,1399127,1405100,3924,15,11,1042,1,0,6
30,51,1860,3225140,3237916,5509,25,19,1046,1,0,12
31,63,1923,954686,972203,4587,10,101,1037,0,0,7
32,76,1999,185852,189134,1884,5,101,1041,0,0,0
33,118,2117,296381,300304,1656,5,101,1039,0,0,18
34,42,2159,4430853,4436089,4011,35,88,1037,2,0,2
35,44,2203,9289527,9295365,6786,75,79,1040,1,0,5
36,71,2274,5571330,5577771,11076,45,1,1032,1,0,9
37,86,2360,2460,2472,598,1,4,1033,1,0,20
