id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
14,Man Utd,team-14,2025-07-20T23:14:28.555028Z,False,,,s,c,,1,False,False,False,True,2849441.0,True,1909128,1,"[{'phase': 1, 'rank': 108, 'last_rank': 93, 'rank_sort': 108, 'total': 2364, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 799498, 'last_rank': 619104, 'rank_sort': 800136, 'total': 153, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 45}]",[],108,93
267,Guernsey,region-271,2025-07-20T23:14:33.109399Z,False,,,s,c,,1,False,False,False,True,2911482.0,True,3555,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 267, 'rank_count': 3555, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1661, 'last_rank': 1373, 'rank_sort': 1663, 'total': 153, 'league_id': 267, 'rank_count': 3555, 'entry_percentile_rank': 50}]",[],1,1
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 476, 'last_rank': 404, 'rank_sort': 476, 'total': 2364, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 4046732, 'last_rank': 3482853, 'rank_sort': 4050573, 'total': 153, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 45}]",[],476,404
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 476, 'last_rank': 404, 'rank_sort': 476, 'total': 2364, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 4841917, 'last_rank': 4215426, 'rank_sort': 4845758, 'total': 153, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 40}]",[],476,404
321,Sky Sports League,brd-skysports,2025-07-20T23:14:34.060791Z,False,,,s,c,,1,False,False,False,True,2837111.0,True,3896318,1,"[{'phase': 1, 'rank': 194, 'last_rank': 166, 'rank_sort': 194, 'total': 2364, 'league_id': 321, 'rank_count': 3896318, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1603521, 'last_rank': 1357513, 'rank_sort': 1604996, 'total': 153, 'league_id': 321, 'rank_count': 3896319, 'entry_percentile_rank': 45}]",[],194,166
332,TNT Sports League,man-brd-tntsports,2025-07-20T23:14:34.259083Z,False,,,s,c,,1,False,False,False,True,2858408.0,True,694190,1,"[{'phase': 1, 'rank': 97, 'last_rank': 88, 'rank_sort': 97, 'total': 2364, 'league_id': 332, 'rank_count': 694190, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 372076, 'last_rank': 311242, 'rank_sort': 372442, 'total': 153, 'league_id': 332, 'rank_count': 694200, 'entry_percentile_rank': 55}]",[],97,88
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 19078, 'last_rank': 13836, 'rank_sort': 19166, 'total': 1096, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 4841917, 'last_rank': 4215426, 'rank_sort': 4845758, 'total': 153, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 40}]",[],19078,13836
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 270, 'last_rank': 224, 'rank_sort': 270, 'total': 2364, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 697543, 'last_rank': 621539, 'rank_sort': 698177, 'total': 153, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 70}]",[],270,224
12291,Behzinga Championship,,2025-07-21T12:00:21.465674Z,False,,,x,c,26841.0,1,False,False,False,True,2888121.0,True,38259,1,"[{'phase': 1, 'rank': 8, 'last_rank': 6, 'rank_sort': 8, 'total': 2364, 'league_id': 12291, 'rank_count': 38259, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 19338, 'last_rank': 16108, 'rank_sort': 19361, 'total': 153, 'league_id': 12291, 'rank_count': 38259, 'entry_percentile_rank': 55}]",[],8,6
101939,League of Champions,,2025-07-21T17:42:04.510411Z,False,,,x,c,588053.0,1,False,False,False,True,3242581.0,True,14,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 101939, 'rank_count': 14, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 12, 'last_rank': 10, 'rank_sort': 12, 'total': 153, 'league_id': 101939, 'rank_count': 14, 'entry_percentile_rank': 90}]",[],1,1
341969,Guernsey Rangers 🔴⚫️,,2025-07-24T20:02:51.047510Z,False,,,x,c,1897623.0,1,False,False,False,True,2942251.0,True,82,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 341969, 'rank_count': 82, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 52, 'last_rank': 42, 'rank_sort': 52, 'total': 153, 'league_id': 341969, 'rank_count': 82, 'entry_percentile_rank': 65}]",[],1,1
784952,TheCyclingGK Super League!,,2025-08-04T12:01:26.201813Z,False,,,x,c,3834212.0,1,False,False,False,True,2879790.0,True,76649,1,"[{'phase': 1, 'rank': 16, 'last_rank': 13, 'rank_sort': 16, 'total': 2364, 'league_id': 784952, 'rank_count': 76649, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 41448, 'last_rank': 35421, 'rank_sort': 41493, 'total': 153, 'league_id': 784952, 'rank_count': 76649, 'entry_percentile_rank': 55}]",[],16,13
1141720,bethTmufc 25/26,,2025-08-10T14:01:26.146134Z,False,,,x,c,827257.0,1,False,False,False,True,2904944.0,True,4413,1,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2364, 'league_id': 1141720, 'rank_count': 4413, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2376, 'last_rank': 1808, 'rank_sort': 2379, 'total': 153, 'league_id': 1141720, 'rank_count': 4413, 'entry_percentile_rank': 55}]",[],2,2
1687754,MRDZS CUP,,2025-08-14T16:41:02.402996Z,False,,,x,c,6892160.0,1,False,False,False,True,2925703.0,True,279,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 1687754, 'rank_count': 279, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 136, 'last_rank': 106, 'rank_sort': 136, 'total': 153, 'league_id': 1687754, 'rank_count': 279, 'entry_percentile_rank': 50}]",[],1,1
1782340,Family Ties & Offsides,,2025-08-14T23:08:39.472879Z,False,,,x,c,7846376.0,1,False,False,False,True,2911882.0,True,2133,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 1782340, 'rank_count': 2133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 977, 'last_rank': 810, 'rank_sort': 977, 'total': 153, 'league_id': 1782340, 'rank_count': 2133, 'entry_percentile_rank': 50}]",[],1,1
