season_name,total_points,rank
2016/17,2162,113960
2017/18,2159,235256
2018/19,2340,27316
2019/20,2324,27358
2020/21,2380,123026
2021/22,2637,7446
2022/23,2458,328246
2023/24,2375,487832
2024/25,2606,7899
