event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2609514,2607687,30,0,1000,0,0,5
2,48,109,6318163,6318783,3734431,60,0,1001,1,0,14
3,64,173,971321,971540,1452550,10,39,1001,1,0,4
4,72,245,3072058,3072635,1185470,30,13,999,1,0,7
5,51,296,2385748,2387109,901211,25,13,1001,0,0,5
6,73,369,801440,802062,456394,10,26,998,2,0,3
7,64,433,5267652,5268182,645987,45,10,1000,1,0,7
8,96,529,47406,47557,136219,1,3,1001,0,0,5
9,61,590,1572962,1573336,69353,15,3,1005,0,0,6
10,75,665,2895010,2895577,75553,25,3,1013,0,0,8
11,47,712,2442242,2442663,52819,20,0,1016,2,0,6
12,67,779,242141,242234,11819,5,5,1019,1,0,0
13,53,832,972716,972928,7257,10,9,1021,2,0,11
14,56,888,7402464,7402856,21086,60,9,1023,0,0,4
15,62,950,2032502,2032891,14931,20,2,1026,2,0,16
16,79,1029,1356708,1356849,14016,15,1,1034,1,0,6
17,71,1100,5729569,5729729,27755,50,10,1035,3,0,6
18,45,1145,5960474,5961321,31895,50,12,1035,2,0,12
19,44,1189,4323652,4324533,26554,35,12,1035,0,0,5
20,51,1240,3204589,3204993,28449,30,2,1034,2,0,3
21,51,1291,5326521,5327794,37347,45,2,1034,0,0,10
22,41,1332,5991939,5992609,38399,50,1,1032,2,0,13
23,51,1383,3375288,3375755,24620,30,10,1032,1,0,11
24,69,1452,1686771,1687339,19804,15,2,1031,1,0,4
25,75,1527,1139882,1140618,15816,10,12,1028,0,0,14
26,80,1607,759747,760046,8919,10,12,1032,0,0,6
27,46,1653,5681550,5683245,9907,45,12,1033,0,0,9
28,74,1727,1670082,1670299,10183,15,0,1035,3,0,5
29,73,1800,1768609,1769085,6271,15,0,1039,0,0,3
30,61,1861,774708,775884,5050,10,0,1044,0,0,17
31,56,1917,2370476,2370755,6154,20,32,1046,3,0,0
32,67,1984,821763,822446,4075,10,32,1048,0,0,7
33,103,2087,850640,851324,6874,10,32,1045,0,0,24
34,70,2157,226964,228057,4304,5,32,1045,0,0,3
35,71,2228,714993,715027,2100,10,2,1044,3,0,0
36,95,2323,590140,590291,1061,5,2,1047,0,0,2
37,28,2351,4949254,4949554,973,40,2,1046,2,0,12
