event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,48,48,6360211,6367204,6360201,70,5,1000,0,0,2
2,53,101,4480945,4486884,5333665,45,5,1000,0,0,6
3,44,145,6896860,6899087,5677094,65,16,1005,0,0,25
4,77,222,1836053,1836920,3615810,20,7,1006,2,0,7
5,45,267,4672249,4677706,3418967,40,7,1010,0,0,15
6,85,352,123806,124282,1064687,5,2,1009,2,0,12
7,90,442,220130,220563,401438,5,1,1014,1,0,0
8,72,514,1646545,1649351,321040,15,1,1022,0,0,10
9,66,580,907110,907596,132788,10,11,1020,2,0,7
10,95,675,100117,100254,40097,1,11,1023,0,0,6
11,43,718,3978714,3980524,36172,35,17,1023,2,0,6
12,54,772,1408997,1410625,19702,15,16,1025,1,0,2
13,59,831,425962,428057,7626,5,16,1025,0,0,5
14,64,895,5236859,5239878,13403,45,14,1021,1,0,10
15,62,957,1993094,1995054,9281,20,0,1020,1,0,18
16,82,1039,989122,990349,7506,10,22,1017,4,0,5
17,72,1111,5202219,5204378,14634,45,22,1022,0,0,13
18,66,1177,480761,481045,4803,5,9,1021,3,0,4
19,63,1240,278286,278535,1070,5,9,1021,0,0,5
20,55,1295,2165057,2166226,1043,20,5,1020,2,0,3
21,59,1354,2751854,2754192,925,25,6,1018,1,0,15
22,43,1397,4905290,4908147,905,40,8,1023,1,0,17
23,41,1438,7385186,7390087,959,60,8,1025,0,0,9
24,61,1499,4156211,4158015,1348,35,3,1027,2,0,20
25,91,1590,84667,85025,394,1,3,1028,0,0,9
26,59,1649,6516488,6517871,845,55,8,1024,2,0,15
27,48,1697,4731004,4736008,828,40,8,1025,0,0,18
28,83,1780,532027,533281,531,5,19,1025,2,0,14
29,53,1833,6899629,6901250,1048,55,1,1025,1,0,14
30,56,1889,1627681,1632029,1118,15,1,1026,0,0,5
31,61,1950,1387566,1389500,1064,15,1,1024,2,0,0
32,55,2005,3494686,3503329,1366,30,4,1020,0,0,10
33,118,2123,307835,308197,1226,5,2,1023,1,0,0
34,56,2179,1463292,1466497,1500,15,2,1024,0,0,5
35,61,2240,2475397,2480449,1135,20,2,1027,0,0,12
36,88,2328,1577245,1578822,832,15,0,1031,2,0,16
37,24,2352,6354043,6356447,911,50,22,1033,1,0,2
