event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,4053279,3932974,45,20,1000,0,0,6
2,49,105,5811696,5866096,4488328,55,20,998,0,0,6
3,47,148,6080859,6089348,5303002,55,54,997,3,4,4
4,86,234,434950,448272,2182409,5,1,995,0,0,8
5,57,291,962971,992126,1197749,10,1,1002,0,0,18
6,59,350,3112779,3128970,1161504,30,3,1006,1,0,5
7,76,426,2034372,2050489,888895,20,43,1008,2,0,16
8,85,511,299117,306636,378743,5,43,1015,0,0,6
9,38,549,9143111,9173782,641733,75,33,1019,1,0,5
10,81,630,1388084,1414448,473591,15,33,1024,0,0,9
11,45,675,2845634,2904300,395406,25,33,1027,0,0,6
12,49,724,2457927,2483081,303291,20,33,1032,1,0,3
13,68,792,155733,155858,94646,5,60,1027,4,0,5
14,76,868,1741346,1762343,69870,15,39,1028,1,0,7
15,62,930,1993094,2012551,49878,20,24,1032,1,0,4
16,96,1026,139293,144027,17608,5,60,1037,5,0,4
17,123,1145,3748,3860,1628,1,1,1044,2,4,0
18,43,1188,6833615,6862630,2345,55,11,1050,1,0,18
19,47,1235,3124540,3186611,1606,25,11,1051,0,0,6
20,59,1294,1344039,1360386,1163,15,12,1047,1,0,8
21,76,1370,148620,152265,304,5,0,1045,1,0,10
22,41,1411,5573820,5655240,361,45,0,1046,0,0,6
23,33,1444,10973083,10983277,650,90,5,1047,2,0,16
24,69,1513,1686771,1702473,540,15,13,1042,1,0,15
25,58,1571,6750034,6815432,1325,55,13,1043,0,0,7
26,67,1638,3695224,3711910,1646,30,12,1036,2,0,7
27,56,1694,2161365,2176618,1012,20,2,1036,1,0,8
28,69,1763,2545437,2564387,1460,20,16,1039,1,0,11
29,67,1830,2953178,2996581,1244,25,16,1040,0,0,15
30,66,1896,342065,349070,757,5,67,1038,1,0,11
31,71,1967,229583,233736,414,5,50,1038,2,0,2
32,49,2016,5620105,5698686,770,45,15,1024,0,0,20
33,125,2141,164922,168432,462,5,15,1024,0,0,0
34,56,2197,1463292,1497704,574,15,15,1024,0,0,11
35,57,2254,3783510,3865850,540,30,15,1027,0,0,6
36,86,2340,1943300,1960845,446,15,34,1030,2,0,10
37,23,2363,6759588,6787280,508,55,10,1033,1,0,11
