season_name,total_points,rank
2013/14,857,3124621
2014/15,1547,2354117
2016/17,1817,1716583
2017/18,1952,1577493
2018/19,2298,61024
2019/20,2256,119981
2020/21,2227,736905
2021/22,2487,125507
2022/23,2500,171603
2023/24,2461,154006
2024/25,2558,33892
