element_in,element_in_cost,element_out,element_out_cost,entry,event,time
242,53,515,74,5937436,37,2026-05-15T08:37:57.547222Z
1,61,287,56,5937436,36,2026-05-05T08:12:58.881735Z
417,64,717,65,5937436,35,2026-04-28T06:49:39.682958Z
311,50,691,56,5937436,34,2026-04-24T10:30:42.551874Z
717,65,82,82,5937436,34,2026-04-22T08:57:33.640376Z
287,56,139,45,5937436,34,2026-04-22T08:57:33.635330Z
256,58,72,51,5937436,32,2026-04-10T13:55:24.938640Z
82,82,303,53,5937436,32,2026-04-10T12:33:38.980792Z
341,39,32,51,5937436,32,2026-04-10T12:33:38.980533Z
387,71,119,86,5937436,32,2026-04-10T12:33:38.980278Z
515,74,783,55,5937436,32,2026-04-08T10:15:47.583118Z
119,86,235,106,5937436,32,2026-04-08T10:15:47.582842Z
783,55,329,57,5937436,32,2026-04-08T10:11:42.509214Z
47,74,82,82,5937436,32,2026-04-08T10:11:42.508946Z
235,106,387,71,5937436,32,2026-04-08T10:08:54.425752Z
82,82,119,86,5937436,32,2026-04-08T10:08:54.425311Z
72,51,256,58,5937436,32,2026-04-08T10:08:54.424828Z
691,56,136,68,5937436,32,2026-04-08T10:06:31.289294Z
411,50,373,63,5937436,32,2026-04-08T10:06:31.289036Z
139,45,470,40,5937436,32,2026-04-08T10:06:31.288759Z
624,76,661,91,5937436,32,2026-04-07T08:39:10.827663Z
119,86,807,56,5937436,32,2026-04-07T08:39:10.827256Z
387,71,82,81,5937436,32,2026-04-07T08:39:10.826852Z
303,53,21,73,5937436,32,2026-04-07T08:39:10.826435Z
256,58,260,51,5937436,32,2026-04-07T08:39:10.825977Z
373,63,72,49,5937436,32,2026-04-07T08:39:10.825543Z
32,51,1,58,5937436,32,2026-04-07T08:39:10.824997Z
661,92,249,77,5937436,31,2026-03-20T09:32:39.017636Z
47,75,119,86,5937436,31,2026-03-20T09:32:39.017148Z
691,56,136,68,5937436,31,2026-03-19T13:57:32.337158Z
