id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
13,Man City,team-13,2025-07-20T23:14:28.537382Z,False,,,s,c,,1,False,False,False,True,2858396.0,True,742524,1,"[{'phase': 1, 'rank': 8, 'last_rank': 45, 'rank_sort': 8, 'total': 2381, 'league_id': 13, 'rank_count': 742524, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3936, 'last_rank': 68710, 'rank_sort': 4030, 'total': 207, 'league_id': 13, 'rank_count': 742524, 'entry_percentile_rank': 1}]",[],8,45
261,England,region-241,2025-07-20T23:14:32.999318Z,False,,,s,c,,1,False,False,False,True,2837110.0,True,3435923,1,"[{'phase': 1, 'rank': 75, 'last_rank': 374, 'rank_sort': 75, 'total': 2381, 'league_id': 261, 'rank_count': 3435923, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 25626, 'last_rank': 323369, 'rank_sort': 26422, 'total': 207, 'league_id': 261, 'rank_count': 3435924, 'entry_percentile_rank': 1}]",[],75,374
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 195, 'last_rank': 1050, 'rank_sort': 195, 'total': 2381, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 71606, 'last_rank': 945299, 'rank_sort': 73771, 'total': 207, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 1}]",[],195,1050
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 195, 'last_rank': 1051, 'rank_sort': 195, 'total': 2381, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 77280, 'last_rank': 1106013, 'rank_sort': 79445, 'total': 207, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 1}]",[],195,1051
321,Sky Sports League,brd-skysports,2025-07-20T23:14:34.060791Z,False,,,s,c,,1,False,False,False,True,2837111.0,True,3896318,1,"[{'phase': 1, 'rank': 83, 'last_rank': 425, 'rank_sort': 83, 'total': 2381, 'league_id': 321, 'rank_count': 3896318, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 29089, 'last_rank': 364992, 'rank_sort': 29999, 'total': 207, 'league_id': 321, 'rank_count': 3896319, 'entry_percentile_rank': 1}]",[],83,425
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 28191, 'last_rank': 121560, 'rank_sort': 28538, 'total': 1090, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 77280, 'last_rank': 1106013, 'rank_sort': 79445, 'total': 207, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 1}]",[],28191,121560
334,Top 1% 24/25 League,top-1%,2025-07-20T23:14:34.293881Z,False,,,s,c,,1,False,False,False,True,2879787.0,True,109163,1,"[{'phase': 1, 'rank': 23, 'last_rank': 178, 'rank_sort': 23, 'total': 2381, 'league_id': 334, 'rank_count': 109163, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 864, 'last_rank': 15382, 'rank_sort': 891, 'total': 207, 'league_id': 334, 'rank_count': 109163, 'entry_percentile_rank': 1}]",[],23,178
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 110, 'last_rank': 634, 'rank_sort': 110, 'total': 2381, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 13845, 'last_rank': 174159, 'rank_sort': 14312, 'total': 207, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 5}]",[],110,634
832059,Strzala 5-a-side Champions,,2025-08-05T11:26:41.677387Z,False,,,x,c,3098571.0,1,False,False,False,True,4247299.0,True,4,25,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2381, 'league_id': 832059, 'rank_count': 4, 'entry_percentile_rank': 25}, {'phase': 11, 'rank': 1, 'last_rank': 2, 'rank_sort': 1, 'total': 207, 'league_id': 832059, 'rank_count': 4, 'entry_percentile_rank': 25}]",[],1,1
2905355,Adobe Express Badge League,partner-adobe,2026-02-09T14:37:02.565950Z,False,,,s,c,,28,False,False,False,False,,,702402,1,"[{'phase': 1, 'rank': 316, 'last_rank': 4296, 'rank_sort': 321, 'total': 723, 'league_id': 2905355, 'rank_count': 702402, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 8383, 'last_rank': 100299, 'rank_sort': 8644, 'total': 207, 'league_id': 2905355, 'rank_count': 702403, 'entry_percentile_rank': 5}]",[],316,4296
