event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,691219,631488,10,0,1000,0,0,6
2,47,120,6637180,6701914,1755577,65,4,1000,1,0,13
3,57,173,2494637,2529997,1496255,25,3,1003,2,4,4
4,98,271,38778,40489,158007,1,2,1004,0,0,8
5,48,319,3437485,3541700,175182,30,2,1011,0,0,9
6,60,379,2934276,2959493,244526,25,3,1013,2,0,0
7,80,459,1200853,1229381,145005,10,8,1014,1,0,6
8,85,540,332012,337196,67727,5,5,1019,2,4,13
9,53,593,3731919,3765047,59050,35,49,1022,1,0,5
10,78,667,2241885,2270213,70068,20,9,1030,2,4,9
11,39,706,5818043,5885313,80398,50,5,1034,1,0,8
12,42,748,4700472,4751037,92782,40,14,1034,1,0,5
13,65,813,198189,209779,27131,5,14,1035,0,0,5
14,71,880,3044997,3067572,35914,25,16,1033,2,4,3
15,49,929,6143200,6194248,53082,50,11,1037,1,0,12
16,85,1014,684354,694601,35390,10,10,1040,4,0,5
17,96,1110,603672,614942,16237,5,6,1045,2,0,4
18,57,1167,1678147,1696603,9389,15,3,1048,1,0,16
19,57,1224,878796,887729,3402,10,17,1045,1,0,0
20,71,1291,236788,240234,1452,5,4,1043,2,4,12
21,57,1348,3395272,3437051,1422,30,8,1045,1,0,21
22,44,1392,4442529,4484999,1346,35,19,1045,1,0,19
23,47,1439,4636809,4763620,937,40,19,1049,0,0,9
24,67,1506,2214540,2240598,886,20,5,1047,2,0,11
25,69,1575,2821430,2864943,1063,25,7,1048,1,0,7
26,50,1621,9583199,9597572,4387,75,2,1046,2,4,8
27,37,1658,10219573,10340999,7891,80,2,1046,0,0,17
28,76,1734,1227705,1263201,7395,10,2,1048,0,0,4
29,59,1793,5228352,5234719,9324,45,5,1049,3,0,4
30,63,1856,547027,578862,6812,5,5,1052,0,0,12
31,78,1934,31268,34936,2630,1,5,1051,0,0,6
32,70,2004,512082,544508,1480,5,4,1038,0,0,24
33,116,2120,342584,351660,1467,5,4,1040,0,0,12
34,54,2174,1883270,1891345,2007,15,16,1043,3,0,0
35,63,2237,2132335,2156422,1380,20,17,1051,1,0,5
36,87,2324,1724336,1747055,1051,15,12,1054,1,0,10
37,57,2381,283576,287451,195,5,33,1053,1,0,0
