event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,79,79,243514,243944,243514,5,0,1000,0,0,0
2,62,141,2076094,2076871,173300,20,0,1003,0,0,8
3,49,178,5326793,5326812,1034890,50,0,1010,4,12,7
4,67,245,4531594,4532694,1209226,40,0,1012,0,0,17
5,61,306,519510,519758,490735,5,15,1015,1,0,17
6,86,392,103449,103634,97576,1,5,1014,2,0,-1
7,71,463,3260766,3261698,112292,30,16,1017,1,0,4
8,80,543,650821,651130,55025,10,1,1023,1,0,6
9,45,588,6325728,6326356,83048,55,0,1022,1,0,5
10,75,663,3046176,3047171,89480,25,4,1023,1,0,3
11,37,700,6543499,6544830,114362,55,4,1024,0,0,6
12,42,742,4775736,4776532,128913,40,8,1023,2,0,6
13,43,785,2939366,2940169,137652,25,7,1019,1,0,4
14,70,855,3097648,3098396,136996,25,7,1019,0,0,9
15,74,929,485919,486091,52884,5,0,1019,1,0,3
16,82,1011,1008331,1008982,41434,10,2,1026,5,0,5
17,92,1103,962707,963121,24304,10,8,1028,1,0,11
18,50,1153,3763838,3764381,21105,30,20,1031,1,0,14
19,62,1215,381034,381088,6110,5,4,1030,1,0,7
20,59,1274,1246360,1247009,4311,10,4,1031,0,0,9
21,70,1344,477027,477272,1882,5,4,1029,0,0,8
22,51,1395,2009448,2009770,1073,20,0,1029,2,0,8
23,30,1425,11703021,11703268,2274,95,7,1026,2,0,8
24,73,1498,861867,862543,1481,10,7,1027,0,0,4
25,78,1576,803461,803787,994,10,4,1029,2,0,2
26,79,1655,950190,950628,581,10,2,1032,1,0,4
27,43,1698,7612070,7613089,802,60,3,1031,1,0,8
28,95,1793,40543,40606,242,1,3,1033,0,0,0
29,88,1881,274750,274898,58,5,3,1033,0,0,6
30,49,1930,4052090,4052205,105,35,15,1036,3,0,11
31,64,1994,895102,895706,94,10,95,1040,1,0,0
32,57,2051,2878886,2880931,104,25,35,1028,0,0,12
33,134,2185,32435,33269,30,1,35,1030,0,0,0
34,49,2234,2614362,2615417,51,25,35,1030,0,0,18
35,65,2299,1495190,1496174,32,15,35,1032,0,0,7
36,72,2371,5357073,5357592,69,45,19,1033,3,0,17
37,20,2391,7877360,7878549,114,65,2,1034,1,0,13
