event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,70,70,958151,1079807,958151,15,5,1000,0,0,11
2,65,135,1516249,1575533,371570,15,5,1001,0,0,14
3,47,182,5910309,5990483,695173,55,44,1005,1,0,26
4,83,265,773050,796062,264872,10,31,1008,1,0,8
5,56,321,1300375,1318805,151494,15,28,1014,2,0,17
6,86,407,94266,97264,25468,1,28,1016,0,0,10
7,84,491,654072,678293,10768,10,33,1020,1,0,12
8,67,558,3011058,3047319,16547,25,3,1029,2,0,12
9,58,616,2221361,2323204,10114,20,0,1028,0,0,8
10,80,696,1591731,1660956,8666,15,0,1036,0,0,18
11,47,743,2189134,2313132,5341,20,0,1041,0,0,15
12,43,786,4329770,4394019,6973,35,18,1043,1,0,14
13,55,841,698795,735412,3499,10,18,1044,0,0,11
14,63,904,5657975,5667576,7233,50,2,1046,3,0,7
15,66,970,1289055,1312336,3723,15,14,1044,1,0,14
16,82,1052,965519,973291,3067,10,3,1052,2,0,5
17,104,1156,196851,201020,683,5,2,1058,3,0,0
18,52,1208,3092842,3130387,561,25,38,1056,2,0,6
19,38,1246,7572950,7642328,707,60,33,1055,1,0,1
20,76,1322,91920,95403,151,1,24,1055,1,0,5
21,55,1377,4094027,4147067,175,35,17,1055,1,0,9
22,37,1414,8052304,8131644,295,65,9,1057,1,0,7
23,40,1450,8256330,8290912,429,65,29,1054,2,4,16
24,60,1510,4243807,4394899,648,35,15,1053,0,0,14
25,99,1609,19071,20882,97,1,15,1058,0,0,5
26,67,1676,3444090,3577083,151,30,15,1061,0,0,14
27,36,1712,10614860,10783877,313,85,15,1062,0,0,12
28,81,1793,732085,739763,233,10,51,1064,3,0,2
29,66,1859,3340606,3369781,228,30,6,1063,1,0,1
30,50,1909,3338800,3498464,336,30,6,1067,0,0,8
31,65,1974,757459,770432,274,10,73,1063,1,0,2
32,67,2041,821763,885220,185,10,73,1067,0,0,16
33,92,2133,1619910,1654099,702,15,73,1061,0,0,11
34,49,2182,2614362,2707261,1270,25,73,1061,0,0,3
35,64,2246,1879020,1907781,837,15,19,1065,1,0,5
36,73,2319,5094463,5105840,1305,40,31,1060,3,0,10
37,36,2355,2668330,2682541,789,25,17,1063,2,0,0
