season_name,total_points,rank
2017/18,1953,1568173
2018/19,2038,1444925
2019/20,1983,2090071
2020/21,2117,1552342
2021/22,2128,1707371
2022/23,2276,1790303
2023/24,2321,854900
2024/25,2155,3509491
