element_in,element_in_cost,element_out,element_out_cost,entry,event,time
148,44,343,43,7351920,36,2026-05-09T06:39:55.730557Z
457,58,242,51,7351920,35,2026-05-01T13:21:12.319880Z
343,43,256,58,7351920,35,2026-05-01T13:21:12.319657Z
16,98,119,83,7351920,35,2026-05-01T13:21:12.319429Z
387,71,517,55,7351920,35,2026-05-01T13:21:12.319199Z
253,51,341,39,7351920,35,2026-05-01T13:21:12.318962Z
151,46,72,48,7351920,35,2026-05-01T13:21:12.318752Z
249,75,624,76,7351920,35,2026-05-01T13:21:12.318488Z
178,63,596,72,7351920,35,2026-05-01T13:21:12.318207Z
242,51,698,55,7351920,35,2026-04-30T21:02:34.213941Z
257,51,373,60,7351920,35,2026-04-30T21:02:34.213548Z
256,58,606,44,7351920,35,2026-04-30T21:02:34.213061Z
341,39,470,40,7351920,35,2026-04-30T21:02:34.206161Z
411,51,317,45,7351920,35,2026-04-28T21:19:26.741769Z
698,55,329,60,7351920,35,2026-04-27T21:26:36.391476Z
417,64,47,75,7351920,35,2026-04-27T21:26:36.386576Z
596,72,666,88,7351920,34,2026-04-24T16:48:04.410137Z
343,43,344,39,7351920,33,2026-04-18T07:03:55.871339Z
417,64,157,61,7351920,33,2026-04-18T06:57:57.761192Z
508,48,411,50,7351920,33,2026-04-18T06:57:57.760984Z
237,65,449,97,7351920,33,2026-04-18T06:57:57.760778Z
344,39,343,43,7351920,33,2026-04-18T06:57:57.760537Z
691,56,624,75,7351920,33,2026-04-18T06:57:57.760276Z
151,45,606,44,7351920,33,2026-04-10T21:31:08.143871Z
84,54,517,55,7351920,33,2026-04-10T21:31:08.143719Z
249,78,666,88,7351920,33,2026-04-10T21:31:08.143563Z
157,61,47,74,7351920,33,2026-04-10T21:31:08.143413Z
82,82,329,60,7351920,33,2026-04-10T21:31:08.143235Z
235,106,119,84,7351920,33,2026-04-10T21:31:08.143055Z
343,43,317,45,7351920,33,2026-04-10T21:31:08.142900Z
77,42,5,68,7351920,33,2026-04-10T21:31:08.142745Z
411,50,373,61,7351920,33,2026-04-10T21:31:08.142576Z
139,45,470,40,7351920,33,2026-04-10T21:31:08.142400Z
341,39,1,57,7351920,33,2026-04-10T21:31:08.142142Z
606,44,441,41,7351920,32,2026-04-10T17:03:51.249140Z
666,88,661,90,7351920,32,2026-04-10T17:03:51.243468Z
517,55,21,72,7351920,31,2026-03-20T17:41:40.141382Z
624,75,252,41,7351920,31,2026-03-20T17:41:40.133177Z
