name,time,event
freehit,2025-09-03T11:15:43.117196Z,4
3xc,2025-09-26T09:12:23.158288Z,6
bboost,2025-10-16T20:25:16.648318Z,8
wildcard,2025-10-26T20:05:12.971555Z,10
3xc,2026-02-10T08:41:27.929013Z,26
freehit,2026-04-13T10:27:29.588461Z,33
wildcard,2026-04-28T21:32:16.942576Z,35
bboost,2026-05-01T19:28:16.225796Z,36
