name,time,event
freehit,2025-08-26T20:18:34.719949Z,3
wildcard,2025-08-31T21:02:48.790152Z,4
3xc,2025-11-29T13:12:09.855921Z,13
bboost,2025-12-28T18:34:37.633644Z,19
freehit,2026-04-10T21:09:06.580080Z,33
wildcard,2026-04-30T17:05:43.532597Z,35
3xc,2026-05-07T09:45:35.088256Z,36
bboost,2026-05-14T19:32:59.333330Z,37
