event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,4968613,4864958,55,0,1000,0,0,9
2,43,96,7673712,7710307,6319989,75,0,1001,0,0,10
3,67,163,633226,639030,2738279,10,0,1001,2,0,15
4,67,230,4695336,4724142,2637152,45,4,1003,1,0,13
5,49,279,3063933,3115333,2164540,30,4,1005,0,0,20
6,69,348,1227843,1265396,1256706,15,2,1002,0,0,10
7,73,421,2582789,2628320,1074187,25,2,1006,0,0,10
8,70,491,2053797,2086767,918425,20,2,1013,0,0,15
9,40,531,8384673,8404349,1249833,70,1,1012,2,0,4
10,92,623,226125,228692,633095,5,2,1014,2,0,10
11,61,684,237403,241538,259876,5,2,1017,1,0,0
12,56,740,1103137,1114971,138282,10,3,1018,1,0,15
13,71,811,86318,95122,29350,1,3,1019,0,0,1
14,66,877,4365324,4409856,40681,40,3,1020,0,0,10
15,52,929,5080411,5086558,51095,45,5,1018,3,0,11
16,90,1019,359635,367651,26278,5,5,1016,5,0,8
17,89,1108,1297022,1309994,17605,15,5,1025,0,0,3
18,36,1144,9920728,9935900,33593,80,5,1025,2,0,14
19,43,1187,5090024,5117202,29903,45,5,1024,1,0,5
20,43,1230,5851760,5870255,47160,50,4,1024,1,0,7
21,54,1284,4457417,4481012,52826,40,6,1021,1,0,15
22,31,1315,10623886,10671956,81820,85,6,1024,0,0,17
23,43,1358,6435897,6505953,78953,55,6,1022,0,0,10
24,71,1429,1303377,1315244,58422,15,1,1018,2,0,1
25,66,1495,3961444,3976908,69767,35,37,1020,2,0,7
26,62,1557,5360704,5379879,86911,45,24,1021,1,0,7
27,69,1626,343996,345919,35869,5,0,1021,1,0,13
28,79,1705,905766,916136,28005,10,8,1023,1,0,6
29,81,1786,790166,796601,12771,10,14,1024,1,0,2
30,80,1866,12891,13327,3876,1,14,1028,0,0,17
31,57,1923,2138441,2152265,4587,20,96,1031,2,0,6
32,58,1981,2553534,2631863,4808,20,1,1023,0,0,13
33,124,2105,179358,186507,3000,5,1,1024,0,0,0
34,76,2181,64701,70338,1351,1,1,1024,0,0,2
35,59,2240,3095859,3153512,1126,25,1,1027,0,0,16
36,90,2330,1254631,1267298,740,10,15,1030,2,0,19
37,23,2353,6759588,6783172,856,55,0,1032,1,0,17
