event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,729104,728920,10,0,1000,0,0,10
2,43,115,7829949,7830065,2563260,75,4,1000,1,0,6
3,71,186,307767,307787,493714,5,58,1002,1,0,6
4,93,279,126581,126589,72040,5,3,1000,1,0,3
5,45,324,4924765,4924919,116701,45,7,1003,1,0,7
6,82,406,202720,202776,28805,5,0,1005,1,0,6
7,65,471,4977295,4977497,60951,45,1,1006,1,0,4
8,70,541,2053797,2054407,61071,20,1,1012,0,0,13
9,46,587,6026283,6026366,87171,50,29,1012,2,0,8
10,80,667,1694326,1694546,68924,15,16,1015,1,0,6
11,57,724,449046,449141,23797,5,16,1018,0,0,5
12,47,771,3070864,3071075,21480,25,4,1017,2,0,6
13,60,831,408986,409016,7941,5,3,1017,1,0,6
14,83,914,665722,665783,3652,10,3,1017,1,0,7
15,75,989,392608,392654,946,5,3,1021,0,0,20
16,84,1073,757285,757356,651,10,6,1025,2,0,4
17,85,1158,2010356,2010524,586,20,12,1029,1,0,6
18,66,1224,486917,486931,154,5,1,1030,4,0,0
19,44,1268,4323652,4323890,130,35,1,1027,0,0,12
20,42,1310,5953665,5953865,349,50,1,1031,0,0,6
21,50,1360,5961038,5961282,603,50,12,1030,1,0,4
22,60,1420,556207,556222,189,5,1,1027,1,0,6
23,45,1465,5828715,5828953,145,50,5,1029,1,0,2
24,66,1531,2452933,2453127,143,20,4,1028,1,0,3
25,75,1606,1249293,1249499,124,10,28,1031,1,0,4
26,67,1673,3444090,3444317,179,30,28,1034,0,0,1
27,58,1731,1688583,1688631,91,15,0,1034,1,0,10
28,65,1796,3297333,3297435,188,30,0,1038,0,0,4
29,82,1878,721902,721906,68,10,11,1035,3,0,5
30,53,1931,2399169,2399583,93,20,11,1039,0,0,7
31,62,1993,1244567,1244690,100,10,91,1040,3,0,11
32,57,2050,3099225,3099334,111,25,11,1043,1,0,11
33,102,2152,908067,908306,227,10,11,1040,0,0,26
34,61,2213,834897,835338,227,10,11,1041,0,0,7
35,59,2272,3095859,3096266,193,25,2,1035,0,0,10
36,75,2347,4334576,4334699,287,35,2,1040,0,0,19
37,29,2376,4644762,4644788,250,40,0,1040,3,0,0
