season_name,total_points,rank
2015/16,1688,2264010
2016/17,1721,2353329
2017/18,1850,2418975
2018/19,2204,254992
2019/20,1884,3278694
2020/21,2325,269134
2021/22,2351,458480
2022/23,2259,1986842
2023/24,2263,1413150
2024/25,2464,237183
