name,time,event
wildcard,2025-09-12T15:58:40.754422Z,4
bboost,2025-09-20T06:21:25.970058Z,5
3xc,2025-09-26T22:07:22.760178Z,6
freehit,2025-11-29T10:24:03.789698Z,13
wildcard,2026-04-09T20:23:20.981778Z,32
bboost,2026-04-15T11:06:50.059597Z,33
freehit,2026-04-23T16:09:40.939638Z,34
3xc,2026-05-09T05:07:23.815653Z,36
