h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.25355,0.795304,2.51027,0.795304,"{'att': 218, 'def': 30}","{'att': 288, 'def': 12}",4,1,3,1,2.8498,w,2025-08-15 17:00:00,1,0,0,3,1.7149659999999998
a,0.493587,1.68759,0.493587,0.944308,"{'att': 185, 'def': 18}","{'att': 322, 'def': 25}",0,7,0,1,0.37150000000000005,l,2025-08-25 17:30:00,0,0,1,0,-0.45072100000000004
h,1.87124,2.35774,1.87124,1.61447,"{'att': 257, 'def': 32}","{'att': 168, 'def': 20}",3,4,1,1,1.008,d,2025-08-31 19:30:00,0,1,0,1,0.25676999999999994
a,0.979149,1.4012,0.979149,1.4012,"{'att': 153, 'def': 14}","{'att': 293, 'def': 13}",8,0,0,2,0.9709999999999999,l,2025-09-14 16:30:00,0,0,1,0,-0.42205099999999995
h,1.3145,1.28175,1.3145,1.28175,"{'att': 211, 'def': 17}","{'att': 286, 'def': 14}",7,10,1,1,1.3601,d,2025-09-21 12:00:00,0,1,0,1,0.03275000000000006
a,1.61988,4.95017,1.61988,4.95017,"{'att': 304, 'def': 21}","{'att': 230, 'def': 24}",2,12,2,3,0.09589999999999999,l,2025-09-24 19:30:00,0,0,1,0,-3.3302899999999998
h,1.89093,0.579597,1.89093,0.579597,"{'att': 153, 'def': 15}","{'att': 302, 'def': 21}",8,6,0,1,2.3784,l,2025-09-28 12:00:00,0,0,1,0,1.3113329999999999
a,0.684504,0.768998,0.684504,0.768998,"{'att': 246, 'def': 27}","{'att': 262, 'def': 20}",2,6,1,0,1.2502,w,2025-10-05 16:30:00,1,0,0,3,-0.08449399999999996
a,2.53118,0.940509,2.53118,0.940509,"{'att': 216, 'def': 24}","{'att': 239, 'def': 20}",5,8,3,0,2.4455,w,2025-10-19 16:30:00,1,0,0,3,1.590671
h,1.54971,1.41466,1.54971,1.41466,"{'att': 178, 'def': 31}","{'att': 224, 'def': 22}",7,3,1,0,1.4579,w,2025-10-26 20:00:00,1,0,0,3,0.1350499999999999
a,1.08632,2.7136,1.08632,2.7136,"{'att': 278, 'def': 24}","{'att': 276, 'def': 15}",6,12,0,4,0.3134,l,2025-11-01 13:00:00,0,0,1,0,-1.62728
h,1.60641,0.841463,1.60641,0.841463,"{'att': 240, 'def': 24}","{'att': 217, 'def': 16}",9,8,0,0,2.0433,d,2025-11-09 15:15:00,0,1,0,1,0.7649469999999999
a,0.922998,0.499406,0.922998,0.499406,"{'att': 188, 'def': 24}","{'att': 292, 'def': 19}",5,2,0,0,1.7597,d,2025-11-23 13:00:00,0,1,0,1,0.42359199999999997
h,2.13298,0.897663,2.13298,0.897663,"{'att': 166, 'def': 18}","{'att': 266, 'def': 14}",4,5,1,1,2.3644,d,2025-12-01 20:00:00,0,1,0,1,1.2353169999999998
a,0.285545,1.57985,0.285545,0.83657,"{'att': 119, 'def': 24}","{'att': 265, 'def': 35}",3,5,0,1,0.2828,l,2025-12-07 17:30:00,0,0,1,0,-0.5510250000000001
h,2.1848,0.788766,2.1848,0.788766,"{'att': 165, 'def': 20}","{'att': 240, 'def': 13}",2,8,0,0,2.3967,d,2025-12-15 20:00:00,0,1,0,1,1.3960340000000002
a,1.14923,3.66996,1.14923,3.66996,"{'att': 166, 'def': 24}","{'att': 222, 'def': 23}",4,8,0,4,0.176,l,2025-12-21 17:30:00,0,0,1,0,-2.5207300000000004
h,0.662324,0.663898,0.662324,0.663898,"{'att': 100, 'def': 20}","{'att': 286, 'def': 18}",5,1,1,1,1.2970000000000002,d,2026-01-02 20:00:00,0,1,0,1,-0.0015739999999999643
h,2.05105,1.05743,1.30777,1.05743,"{'att': 184, 'def': 26}","{'att': 211, 'def': 19}",4,0,2,1,2.1542,w,2026-01-11 13:00:00,1,0,0,3,0.25034
a,1.31932,1.90274,1.31932,1.15946,"{'att': 291, 'def': 21}","{'att': 257, 'def': 20}",4,9,0,3,0.8952,l,2026-01-18 17:30:00,0,0,1,0,0.1598600000000001
h,0.669564,1.36861,0.669564,1.36861,"{'att': 95, 'def': 22}","{'att': 274, 'def': 23}",7,5,1,3,0.7298,l,2026-01-24 13:00:00,0,0,1,0,-0.6990460000000001
a,1.06935,2.30208,1.06935,1.5588,"{'att': 311, 'def': 18}","{'att': 276, 'def': 23}",7,22,1,2,0.5514,l,2026-02-01 13:00:00,0,0,1,0,-0.48944999999999994
h,2.75329,0.752854,2.75329,0.752854,"{'att': 311, 'def': 24}","{'att': 218, 'def': 19}",4,4,3,0,2.7205,w,2026-02-15 15:15:00,1,0,0,3,2.0004359999999997
a,1.30345,2.13548,1.30345,2.13548,"{'att': 217, 'def': 23}","{'att': 291, 'def': 20}",7,9,1,1,0.7618999999999999,d,2026-02-21 15:15:00,0,1,0,1,-0.8320299999999998
h,1.35951,0.428457,1.35951,0.428457,"{'att': 135, 'def': 17}","{'att': 151, 'def': 24}",4,4,1,1,2.2123,d,2026-02-28 13:00:00,0,1,0,1,0.931053
h,2.55086,1.01052,1.80758,1.01052,"{'att': 217, 'def': 24}","{'att': 208, 'def': 23}",8,6,3,0,2.4579999999999997,w,2026-03-04 18:00:00,1,0,0,3,0.7970599999999999
a,0.211673,1.14573,0.211673,1.14573,"{'att': 144, 'def': 28}","{'att': 252, 'def': 24}",1,0,1,1,0.4395,d,2026-03-08 17:30:00,0,1,0,1,-0.9340569999999999
h,1.68134,1.45599,1.68134,1.45599,"{'att': 178, 'def': 18}","{'att': 218, 'def': 17}",6,12,1,1,1.5478999999999998,d,2026-03-16 20:00:00,0,1,0,1,0.22535000000000016
a,2.19631,1.92205,2.19631,1.92205,"{'att': 317, 'def': 26}","{'att': 160, 'def': 41}",3,7,0,1,1.5952,l,2026-03-22 13:00:00,0,0,1,0,0.27425999999999995
h,1.51493,0.601974,1.51493,0.601974,"{'att': 118, 'def': 28}","{'att': 214, 'def': 17}",8,4,1,0,2.1017,w,2026-04-03 19:00:00,1,0,0,3,0.9129560000000001
a,1.97051,2.54659,1.97051,2.54659,"{'att': 197, 'def': 18}","{'att': 261, 'def': 25}",8,6,0,3,0.98,l,2026-04-12 14:15:00,0,0,1,0,-0.5760800000000001
h,2.06977,1.68535,2.06977,0.942201,"{'att': 150, 'def': 12}","{'att': 193, 'def': 31}",6,7,1,0,1.6193,w,2026-04-23 18:00:00,1,0,0,3,1.1275690000000003
h,3.18496,2.39684,3.18496,1.65356,"{'att': 155, 'def': 31}","{'att': 261, 'def': 27}",1,7,3,3,1.9024,d,2026-04-26 12:00:00,0,1,0,1,1.5313999999999999
a,0.954171,1.35219,0.954171,0.597525,"{'att': 122, 'def': 34}","{'att': 123, 'def': 24}",2,2,2,0,0.9579000000000001,w,2026-05-03 14:15:00,1,0,0,3,0.356646
h,1.79488,1.12895,1.79488,1.12895,"{'att': 192, 'def': 25}","{'att': 299, 'def': 16}",9,3,1,1,1.8643000000000003,d,2026-05-11 19:00:00,0,1,0,1,0.6659300000000001
a,1.53041,0.938336,0.787128,0.938336,"{'att': 236, 'def': 37}","{'att': 221, 'def': 22}",3,5,1,1,1.9037,d,2026-05-14 17:00:00,0,1,0,1,-0.1512079999999999
