event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,49,49,6072149,6171511,6072139,65,0,1000,0,0,4
2,72,121,637575,647312,1551969,10,0,999,0,0,15
3,53,170,3754383,3779258,1788369,35,60,999,2,4,3
4,84,254,608824,624450,635335,10,1,998,0,0,8
5,50,304,2714461,2764529,536693,25,1,1002,0,0,14
6,78,382,393463,401434,196050,5,8,1004,2,0,6
7,74,456,2453204,2477320,173859,25,7,1007,1,0,7
8,55,511,6529049,6565093,375212,55,7,1011,0,0,11
9,80,587,87001,87351,87171,1,6,1010,3,4,6
10,74,661,3366204,3394385,99284,30,3,1014,1,0,6
11,38,699,6342132,6382055,119922,55,19,1018,1,0,2
12,35,734,7551774,7580888,192615,65,24,1019,1,0,4
13,46,780,2134187,2152358,174019,20,34,1021,1,0,6
14,73,853,2438787,2461804,149624,20,12,1020,1,0,7
15,32,885,11528824,11533642,379388,95,7,1019,1,0,18
16,99,984,82056,84753,147586,1,2,1021,5,0,2
17,116,1100,19077,19505,28567,1,15,1029,1,0,0
18,52,1152,3048164,3065717,22259,25,3,1035,1,0,13
19,35,1183,9112011,9130642,37861,75,11,1034,2,4,6
20,64,1247,693960,702735,20390,10,1,1035,1,0,2
21,70,1313,547134,553645,12206,5,6,1036,2,4,4
22,47,1360,2968940,3015241,9155,25,6,1038,0,0,13
23,64,1424,671479,673512,2447,10,20,1039,2,0,18
24,72,1496,1101223,1111964,1677,10,5,1042,1,0,11
25,69,1565,2821430,2848304,1979,25,7,1043,1,0,7
26,76,1637,1442365,1452102,1763,15,1,1037,2,4,9
27,34,1671,11513315,11525158,3827,90,0,1038,1,0,16
28,91,1758,124778,127910,1973,1,18,1036,2,4,0
29,64,1822,3832384,3847223,1976,30,3,1039,1,0,2
30,70,1892,135928,141954,969,5,3,1042,0,0,15
31,70,1962,288557,293295,545,5,76,1039,2,0,1
32,58,2020,2553534,2635713,598,20,12,1026,0,0,11
33,131,2151,84256,86276,245,1,20,1023,1,0,0
34,69,2220,277662,295839,149,5,20,1024,0,0,3
35,48,2268,7769722,7790938,253,60,8,1025,1,0,16
36,93,2361,833623,844692,129,10,13,1029,1,0,11
37,16,2377,9470133,9489427,247,75,5,1031,1,0,18
