name,time,event
bboost,2025-08-22T16:10:11.783776Z,2
wildcard,2025-09-12T18:59:44.613723Z,4
freehit,2025-11-29T12:34:07.216260Z,13
3xc,2025-12-13T19:23:37.053445Z,17
wildcard,2026-04-09T12:28:49.136282Z,32
bboost,2026-04-10T18:49:38.853969Z,33
freehit,2026-04-18T11:37:08.712097Z,34
3xc,2026-05-01T19:57:56.936282Z,36
