name,time,event
3xc,2025-09-27T07:07:33.178103Z,6
bboost,2025-10-17T13:59:24.740376Z,8
freehit,2025-11-29T07:43:19.051802Z,13
wildcard,2025-12-05T04:10:04.745460Z,15
freehit,2026-04-18T09:50:11.070096Z,33
wildcard,2026-04-24T14:34:00.808830Z,34
3xc,2026-05-08T18:57:29.833790Z,36
bboost,2026-05-15T03:59:03.256688Z,37
