event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1501904,1392305,15,0,1000,0,0,3
2,55,122,3864995,3942936,1423927,40,0,999,0,0,6
3,56,178,2717662,2762198,975766,25,29,1000,1,0,10
4,73,251,2649081,2717052,780406,25,29,1003,0,0,4
5,53,304,1965772,2007854,536693,20,17,1002,1,0,7
6,85,389,112678,115494,115587,1,17,1002,0,0,1
7,78,467,1476458,1523754,78783,15,17,1004,0,0,3
8,74,541,1414834,1431565,59748,15,21,1009,2,0,2
9,42,583,7475951,7521315,108442,65,6,1011,1,0,27
10,80,663,1591731,1640157,85121,15,6,1017,0,0,0
11,32,695,9117605,9239212,145129,75,6,1017,0,0,14
12,67,762,242141,247089,37547,5,11,1017,1,0,8
13,50,812,1354825,1374705,27457,15,12,1017,1,0,4
14,76,888,1619266,1678566,20835,15,12,1018,0,0,11
15,33,921,11383084,11388079,77009,95,1,1020,2,0,19
16,89,1010,383132,388364,41695,5,1,1017,0,0,7
17,101,1111,282826,288347,14462,5,1,1007,0,0,11
18,39,1150,8664383,8703330,23867,70,24,1009,1,0,5
19,63,1213,278286,291850,6547,5,24,1009,0,0,4
20,68,1281,388950,394296,2630,5,2,1009,2,0,21
21,67,1348,828160,868859,1335,10,2,1014,0,0,23
22,27,1375,11834724,11892189,3671,95,2,1021,0,0,11
23,45,1420,5898494,5925976,2942,50,11,1022,2,0,12
24,51,1471,8187654,8217835,7028,65,16,1021,1,0,11
25,84,1555,307894,309371,3441,5,10,1016,3,0,9
26,97,1652,40077,42205,679,1,10,1016,0,0,21
27,57,1709,1744173,1813117,366,15,10,1019,0,0,13
28,61,1770,4275343,4353735,901,35,10,1024,0,0,16
29,84,1854,490014,511260,301,5,10,1025,0,0,2
30,47,1901,4480122,4610107,547,35,10,1027,0,0,6
31,66,1967,646442,659820,400,10,3,1030,2,0,0
32,45,2012,7043244,7167382,899,55,1,1019,0,0,12
33,116,2128,359036,361327,921,5,3,1019,2,0,0
34,68,2196,331563,356711,581,5,3,1018,0,0,13
35,55,2251,4930104,4936394,624,40,18,1019,3,0,12
36,93,2344,784081,808935,342,10,18,1022,0,0,10
37,28,2372,4949254,4964965,315,40,7,1023,2,0,8
