h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.50131,0.744247,1.50131,0.744247,"{'att': 308, 'def': 19}","{'att': 110, 'def': 29}",6,11,2,0,2.0608,w,2025-08-17 15:00:00,1,0,0,3,0.7570629999999999
a,1.32944,0.833075,1.32944,0.833075,"{'att': 303, 'def': 23}","{'att': 87, 'def': 24}",4,4,2,1,1.8629999999999998,w,2025-08-25 19:30:00,1,0,0,3,0.49636499999999995
a,0.757418,1.54336,0.757418,1.54336,"{'att': 241, 'def': 20}","{'att': 146, 'def': 15}",2,1,0,3,0.7041999999999999,l,2025-08-29 19:30:00,0,0,1,0,-0.785942
h,0.954087,0.369812,0.954087,0.369812,"{'att': 233, 'def': 27}","{'att': 158, 'def': 20}",2,1,2,0,1.9166,w,2025-09-13 12:00:00,1,0,0,3,0.5842750000000001
a,0.215949,2.96429,0.215949,2.96429,"{'att': 392, 'def': 27}","{'att': 150, 'def': 17}",0,8,0,3,0.0664,l,2025-09-21 19:00:00,0,0,1,0,-2.748341
h,0.576203,1.21176,0.576203,1.21176,"{'att': 190, 'def': 25}","{'att': 138, 'def': 30}",2,2,1,1,0.7369,d,2025-09-24 17:00:00,0,1,0,1,-0.6355569999999999
h,0.830967,1.27833,0.830967,1.27833,"{'att': 121, 'def': 23}","{'att': 149, 'def': 26}",3,2,1,1,0.9649,d,2025-09-27 12:00:00,0,1,0,1,-0.44736299999999996
a,0.856515,0.692026,0.856515,0.692026,"{'att': 238, 'def': 21}","{'att': 129, 'def': 10}",3,0,1,2,1.4655,l,2025-10-03 19:00:00,0,0,1,0,0.164489
h,0.530119,2.14595,0.530119,2.14595,"{'att': 328, 'def': 33}","{'att': 80, 'def': 19}",1,13,0,1,0.33599999999999997,l,2025-10-19 19:00:00,0,0,1,0,-1.615831
a,1.00378,0.358524,1.00378,0.358524,"{'att': 266, 'def': 30}","{'att': 118, 'def': 20}",3,3,1,0,2.1313999999999997,w,2025-10-25 16:30:00,1,0,0,3,0.6452559999999998
h,1.40213,1.54366,1.40213,0.800378,"{'att': 231, 'def': 36}","{'att': 93, 'def': 23}",0,2,2,1,1.1916,w,2025-10-31 20:00:00,1,0,0,3,0.6017520000000001
a,0.539674,1.30353,0.539674,1.30353,"{'att': 128, 'def': 20}","{'att': 174, 'def': 19}",3,2,0,1,0.6022,l,2025-11-09 17:30:00,0,0,1,0,-0.7638560000000001
h,0.578828,1.47677,0.578828,1.47677,"{'att': 261, 'def': 20}","{'att': 106, 'def': 21}",7,7,0,1,0.5965,l,2025-11-23 17:30:00,0,0,1,0,-0.8979419999999999
h,1.34046,0.448894,1.34046,0.448894,"{'att': 299, 'def': 32}","{'att': 104, 'def': 14}",3,4,1,0,2.1892,w,2025-11-28 20:00:00,1,0,0,3,0.891566
a,0.282254,0.816941,0.282254,0.816941,"{'att': 271, 'def': 26}","{'att': 142, 'def': 21}",0,9,0,2,0.7202,l,2025-12-06 13:00:00,0,0,1,0,-0.534687
h,0.305925,0.75472,0.305925,0.75472,"{'att': 167, 'def': 19}","{'att': 173, 'def': 24}",3,2,0,1,0.7677,l,2025-12-13 20:00:00,0,0,1,0,-0.44879499999999994
a,1.24726,3.46022,0.503982,3.46022,"{'att': 215, 'def': 26}","{'att': 188, 'def': 20}",3,6,0,4,0.2026,l,2025-12-21 20:00:00,0,0,1,0,-2.956238
a,0.663898,0.662324,0.663898,0.662324,"{'att': 286, 'def': 18}","{'att': 100, 'def': 20}",1,5,1,1,1.3186,d,2026-01-02 20:00:00,0,1,0,1,0.0015739999999999643
h,0.240168,1.25801,0.240168,1.25801,"{'att': 255, 'def': 19}","{'att': 149, 'def': 43}",1,4,1,2,0.4416,l,2026-01-09 20:00:00,0,0,1,0,-1.0178420000000001
h,0.584591,0.746856,0.584591,0.746856,"{'att': 130, 'def': 16}","{'att': 161, 'def': 19}",6,5,0,1,1.1138,l,2026-01-18 13:00:00,0,0,1,0,-0.162265
a,1.1089,1.01571,1.1089,1.01571,"{'att': 326, 'def': 21}","{'att': 137, 'def': 22}",4,5,1,1,1.4355,d,2026-01-26 20:00:00,0,1,0,1,0.0931900000000001
h,0.499866,0.256881,0.499866,0.256881,"{'att': 335, 'def': 24}","{'att': 169, 'def': 14}",2,4,0,0,1.4831,d,2026-02-01 17:30:00,0,1,0,1,0.24298499999999995
a,1.7859,3.01162,1.04262,3.01162,"{'att': 238, 'def': 43}","{'att': 118, 'def': 29}",6,2,2,0,0.611,w,2026-02-08 13:00:00,1,0,0,3,-1.969
h,1.61761,0.969388,0.874337,0.969388,"{'att': 204, 'def': 41}","{'att': 138, 'def': 23}",1,5,2,1,2.0018000000000002,w,2026-02-14 15:15:00,1,0,0,3,-0.095051
h,0.250539,0.283172,0.250539,0.283172,"{'att': 344, 'def': 9}","{'att': 95, 'def': 32}",1,3,0,1,1.1518000000000002,l,2026-02-22 13:00:00,0,0,1,0,-0.03263299999999997
a,0.476324,2.02274,0.476324,2.02274,"{'att': 388, 'def': 24}","{'att': 83, 'def': 19}",3,11,1,0,0.3427,w,2026-03-02 20:00:00,1,0,0,3,-1.5464160000000002
h,0.821088,1.24912,0.821088,1.24912,"{'att': 343, 'def': 19}","{'att': 83, 'def': 17}",6,3,2,0,0.9463999999999999,w,2026-03-08 15:15:00,1,0,0,3,-0.42803199999999997
a,1.58248,2.14469,1.58248,2.14469,"{'att': 329, 'def': 25}","{'att': 122, 'def': 28}",4,16,0,1,0.9576,l,2026-03-14 15:15:00,0,0,1,0,-0.5622100000000001
a,2.06384,1.51208,2.06384,1.51208,"{'att': 261, 'def': 30}","{'att': 102, 'def': 24}",3,4,2,1,1.8698,w,2026-03-21 15:15:00,1,0,0,3,0.5517599999999998
h,1.96345,0.524379,1.96345,0.524379,"{'att': 292, 'def': 22}","{'att': 93, 'def': 20}",2,7,2,0,2.5411,w,2026-04-05 12:00:00,1,0,0,3,1.4390709999999998
a,0.290983,3.32797,0.290983,1.84141,"{'att': 211, 'def': 29}","{'att': 98, 'def': 20}",3,5,0,1,0.0372,l,2026-04-13 19:00:00,0,0,1,0,-1.550427
a,0.215233,1.90157,0.215233,1.15829,"{'att': 278, 'def': 19}","{'att': 83, 'def': 26}",2,9,1,0,0.1689,w,2026-04-22 18:00:00,1,0,0,3,-0.943057
h,0.607664,2.05171,0.607664,2.05171,"{'att': 403, 'def': 25}","{'att': 68, 'def': 15}",4,4,0,2,0.3502,l,2026-04-25 14:15:00,0,0,1,0,-1.444046
h,1.35219,0.954171,0.597525,0.954171,"{'att': 123, 'def': 24}","{'att': 122, 'def': 34}",2,2,0,2,1.7268,l,2026-05-03 14:15:00,0,0,1,0,-0.356646
a,1.40609,0.570226,1.40609,0.570226,"{'att': 178, 'def': 28}","{'att': 203, 'def': 23}",7,1,0,0,2.0161,d,2026-05-10 16:30:00,0,1,0,1,0.835864
h,1.82108,0.412059,1.82108,0.412059,"{'att': 311, 'def': 26}","{'att': 152, 'def': 17}",2,3,3,1,2.6017,w,2026-05-13 19:30:00,1,0,0,3,1.409021
