season_name,total_points,rank
2012/13,436,2584302
2013/14,2144,477317
2014/15,1969,304351
2015/16,1968,822188
2016/17,1822,1680806
2017/18,1900,2016083
2018/19,2269,99176
2019/20,2283,70941
2020/21,2447,32641
2021/22,2534,64623
2022/23,2499,175703
2023/24,2419,284533
2024/25,2423,427919
